zpid,GT,GT_class,basic_tom,words_tom,full_tom,basic_reason,words_reason,full_reason
3596569,41,moderate,fast,fast,fast,"The property is well-updated with modern features and is located in a desirable area of Chicago, which likely contributed to a quick sale within 0 to 32 days.","The property features modern updates, a desirable location near amenities, and a well-maintained appearance, which are appealing to buyers, likely leading to a quick sale.","The property features modern updates, a desirable location near amenities, and a spacious layout, which are appealing to buyers. These factors typically lead to a quick sale."
19984131,28,moderate,fast,fast,fast,"The property is a modern farmhouse with desirable features and a prime location in Sherman Oaks, which likely attracted buyers quickly, resulting in a fast sale.","The property features a modern farmhouse design with desirable amenities and is located in a prime area of Sherman Oaks, which typically attracts buyers quickly, indicating a fast sale.","The property features modern amenities, a desirable location, and a spacious layout, which are appealing to buyers. The description emphasizes convenience and luxury, likely leading to a quick sale."
70457559,41,moderate,moderate,fast,fast,"The property is well-equipped with desirable features and located in a sought-after area, which typically leads to a moderate selling time of 32 to 93 days.","This property features desirable attributes like a top-floor location, modern updates, and ample outdoor space, which are appealing to buyers. The vibrant neighborhood and amenities suggest a quick sale.","This condo features desirable attributes like an updated kitchen, spacious layout, and proximity to parks and amenities, which are appealing to buyers, likely leading to a fast sale."
3957322,29,fast,slow,slow,slow,"The property requires a full gut rehab and is sold as-is, which typically deters buyers and leads to a longer time on the market, resulting in a slow sale.","The property requires a full gut rehab and is being sold as-is, which typically deters buyers and leads to a longer time on the market.","The property is a cash-only sale that requires a full gut rehab and has significant issues like a flooded basement. These factors typically deter buyers, leading to a longer time on market."
89911635,49,moderate,moderate,fast,fast,"The property features desirable amenities and a prime location, which typically attract buyers. However, the age of the building and market conditions suggest a moderate selling time.","The property features desirable amenities like a spacious layout, modern kitchen, and prime location near parks and transit, which are appealing to buyers, leading to a quick sale.","The property features high-demand amenities like a chef's kitchen, spacious living areas, and a prime location near parks and transit, which typically attract buyers quickly."
3843405,54,moderate,fast,fast,fast,"The luxury condo's prime location in Chicago's Gold Coast, combined with its high-end features and amenities, likely attracted buyers quickly, resulting in a fast sale.","This luxury condo features high-end finishes, a prime location in the Gold Coast, and desirable amenities, which are appealing to buyers, leading to a fast sale likely within 0-32 days.","The property features high-end amenities, luxury finishes, and is located in a desirable neighborhood, which typically attracts buyers quickly, leading to a fast sale."
3961179,99,moderate,moderate,moderate,fast,"The property has appealing features and recent updates, which typically attract buyers. However, the age of the home and market conditions suggest a moderate selling time.","The description highlights several appealing features like a finished basement and recent updates, but lacks high-demand keywords that typically indicate a fast sale. Thus, it likely sold in a moderate timeframe.","The property is well-maintained with recent updates, a desirable location near shopping and transportation, and includes a home warranty, making it attractive to buyers for a quick sale."
80832128,26,fast,moderate,fast,fast,"The property is well-located and features desirable amenities, but its age and size may have contributed to a moderate selling time, likely taking between 32 to 93 days to sell.","The property features desirable amenities like a private balcony, spacious living areas, and a prime location near Lincoln Square, which are appealing to buyers, suggesting a fast sale.","The property features desirable amenities, a prime location in Lincoln Square, and high-quality finishes, which are appealing to buyers, likely leading to a quick sale."
32073502,349,slow,moderate,fast,moderate,"The property is located in a desirable neighborhood with appealing features, which typically leads to a moderate selling time of 70 to 220 days.","The property is located in a sought-after neighborhood with appealing features like hardwood floors, a finished lower level, and proximity to amenities, suggesting a quick sale.","The property is in a desirable neighborhood with classic features and amenities, but lacks fast-selling keywords. This suggests a moderate selling time, likely between 70 to 220 days."
87727404,38,moderate,moderate,fast,fast,"The property is located in a vibrant neighborhood with desirable amenities, but its age and size may have contributed to a moderate selling time, likely taking between 32 to 93 days.","The property is located in a vibrant neighborhood with appealing features like hardwood floors, updated kitchen, and great amenities, which are attractive to buyers, suggesting a fast sale.","The property is located in a vibrant neighborhood with appealing features like hardwood floors, updated kitchen, and access to amenities, which are attractive to buyers, suggesting a quick sale."
20637404,8,moderate,moderate,moderate,fast,"The property is located in a desirable area of Los Angeles with appealing features, which likely contributed to a moderate selling time of 7 to 77 days.","The property features appealing amenities and a desirable location, but lacks the fast-selling keywords. It likely sold in a moderate timeframe, between 7 to 77 days.","The property features desirable amenities like breathtaking views, modern kitchen, and outdoor living spaces, which are appealing to buyers. The vibrant location and unique features likely contributed to a quick sale."
3705073,77,moderate,moderate,fast,fast,"The property has a lot of appealing features and is located in a desirable area, which typically leads to a moderate selling time. It likely attracted interest but may have taken longer due to its size and age.","The property features numerous appealing attributes such as a spacious layout, vintage charm, and modern amenities, along with its prime location near parks and public transport, suggesting a quick sale.","The property features numerous appealing attributes such as a spacious layout, vintage details, and modern amenities, along with its prime location near restaurants and parks, suggesting high demand."
32341269,65,fast,fast,fast,fast,"The property is a well-maintained starter home in New York with desirable features like hardwood floors and a finished basement, likely attracting buyers quickly.","The description highlights it as a 'great starter home' with appealing features like hardwood floors and a finished basement, suggesting high demand. The phrase 'Won't last!' indicates urgency, likely leading to a fast sale.","The property is described as a 'great starter home' with appealing features like hardwood floors and a finished basement. The phrase 'Won't last!' suggests high demand, indicating a fast sale."
32309487,168,moderate,moderate,fast,fast,"The property is well-renovated and centrally located, which typically attracts buyers. However, the age of the townhouse and market conditions suggest a moderate selling time.","The property features modern renovations and is centrally located, which are attractive selling points. The description emphasizes its first-time market presence, likely appealing to buyers.","The property features modern renovations and is centrally located, which are attractive to buyers. The description emphasizes its first-time market presence, likely generating quick interest."
3846753,85,moderate,moderate,slow,moderate,"The property is a high-end condo with extensive amenities and space, which typically attracts buyers but may take longer due to its price point and niche market. Thus, it sold in a moderate timeframe.","The property is a high-end condo with extensive features and amenities, but its age and specific location in Chicago suggest a longer selling period, likely due to niche market appeal.","The property features high-end amenities and a desirable location, but the age of the building and the specific attributes may lead to a moderate selling time, likely between 32 to 93 days."
2053366343,75,moderate,fast,fast,fast,"The property is new construction with desirable features and ample space, likely attracting buyers quickly. Its location and amenities suggest a fast sale, likely within 0 to 32 days.","This property features new construction with modern amenities and a spacious layout, which are highly desirable traits. The location and size also contribute to its fast-selling potential.","This property features new construction with modern amenities and a spacious layout, appealing to buyers. Its prime location and desirable features likely contributed to a quick sale."
3940133,57,moderate,moderate,moderate,moderate,"The property has a good number of bedrooms and modern amenities, which typically attract buyers. However, its age and location may have contributed to a moderate selling time.","The property has a good number of bedrooms and modern amenities, but its age and location may slow down the sale. It likely sold in a moderate timeframe due to these factors.","The property has a good number of bedrooms and modern amenities, but its age and location may lead to a moderate selling time, likely between 32 to 106 days."
245403348,154,moderate,moderate,slow,slow,"The property requires a complete gut renovation, which may deter some buyers, leading to a moderate selling time. Its desirable location and features may balance this out.","The property requires a complete gut renovation, which typically deters buyers and extends the time on market. Additionally, the age of the building and lack of parking may further slow the sale.","The property requires a complete gut renovation, which typically deters buyers. Additionally, the lack of modern amenities and the age of the building may contribute to a longer selling time."
3814156,151,slow,fast,fast,fast,"The property features extensive renovations and modern amenities, making it highly attractive. Its prime location in Chicago likely contributed to a quick sale, likely within 0 to 32 days.","The property features numerous new upgrades and renovations, which are attractive to buyers. Its location in Chicago and the extensive amenities suggest a quick sale.","The property features numerous new upgrades and renovations, which are highly appealing to buyers. Its location in a desirable area of Chicago further enhances its attractiveness, likely leading to a quick sale."
3634881,20,fast,moderate,moderate,slow,"The property is a renovation opportunity, which may attract buyers looking for projects. However, its age and condition could lead to a moderate selling time of 32 to 106 days.","The property is described as a renovation opportunity, which may attract buyers but could also deter those looking for move-in ready homes. This suggests a moderate selling time.","The property is described as a 'renovation opportunity' and includes terms like 'expandable' and 'unfinished basement', indicating it may require significant work, which typically leads to slower sales."
244465775,224,moderate,fast,fast,fast,"The property was recently renovated and is move-in ready, which typically attracts buyers quickly. Its desirable location and amenities likely contributed to a fast sale.","The property features modern renovations, desirable amenities, and a prime location with good transport links, which typically attract buyers quickly, indicating a fast sale.","The property features extensive renovations, desirable amenities, and is located in a well-connected area, which typically attracts buyers quickly, leading to a fast sale."
3670144,51,moderate,moderate,fast,fast,"The property is well-located with modern amenities and attractive features, which typically leads to a moderate selling time of 32 to 93 days, especially in a competitive market like Chicago.","This condo features desirable amenities, a prime location in a vibrant neighborhood, and modern updates, which are appealing to buyers. The description suggests a strong demand, likely leading to a fast sale.","The property features modern amenities, a prime location, and desirable characteristics like high ceilings and balconies, which are appealing to buyers, likely leading to a quick sale."
3677880,38,moderate,moderate,fast,moderate,"The property has appealing features and recent updates, which likely attracted buyers, but its age and size may have contributed to a moderate selling time.","The property features desirable amenities like a separate in-law suite, a private deck, and recent updates, which are appealing to buyers. The description suggests high demand, likely leading to a quick sale.","The property features desirable attributes like a separate living suite and recent updates, but lacks strong fast-selling keywords. This suggests a moderate selling time."
20468006,115,slow,fast,fast,fast,"The property is a new construction modern farmhouse with high-end features and a desirable location in Los Angeles, which typically attracts buyers quickly, resulting in a fast sale.","This property features high-end finishes, a desirable location in Los Angeles, and modern amenities that appeal to buyers, suggesting a quick sale likely within 0 to 7 days.","This property features high-demand elements like a modern farmhouse design, luxury amenities, and a desirable location in Los Angeles, which typically leads to quick sales."
2055801681,51,moderate,fast,fast,fast,"The property is a brand new construction in an exclusive community, which typically attracts buyers quickly. Its luxurious features and prime location likely contributed to a fast sale.","The property features high-end amenities and is located in an exclusive gated community, which typically attracts buyers quickly. The new construction aspect also adds to its appeal.","The property features high-end amenities and is newly constructed by a reputable builder, which typically attracts buyers quickly. The exclusive gated community adds to its appeal."
2101182306,64,moderate,moderate,fast,fast,"The property features multiple attractive units in a desirable location, which likely contributed to a moderate selling time, typically between 10 to 92 days.","The property features desirable attributes like historical elegance, modern amenities, and a prime location in Catalina Heights, which are appealing to buyers, leading to a quick sale.","The property features desirable attributes like townhouse style, stainless steel appliances, and a prime location in Catalina Heights, which are appealing to buyers, suggesting a quick sale."
2052878021,91,moderate,fast,fast,fast,"The property is described as a thoughtfully designed condo in a desirable location with modern features, suggesting high demand. The phrase 'this one won't last long' indicates a quick sale.","The property features modern updates, a desirable location near parks and transportation, and includes appealing amenities like a garage parking spot, which typically attract buyers quickly.","The property features desirable attributes like a modern kitchen, ample natural light, and proximity to transportation and parks, which are appealing to buyers, suggesting a quick sale."
2062637588,89,moderate,moderate,fast,fast,"The property has appealing features and recent updates, which typically attract buyers. However, the age of the home and location in New York may lead to a moderate selling time.","The property features modern updates, a desirable location with amenities, and a spacious layout, which are appealing to buyers. These factors typically lead to a quicker sale.","The property features modern updates, a desirable location, and amenities that appeal to buyers, suggesting a strong demand that likely led to a quick sale."
2131126001,32,fast,moderate,fast,fast,"The property has a unique and spacious layout with modern amenities, which typically attracts buyers. However, the age of the building and market conditions suggest a moderate selling time.","The property features a unique layout, modern amenities, and is located in a desirable area close to public transport and nightlife, which are appealing factors for quick sales.","The property features numerous appealing attributes such as a unique layout, modern amenities, and a desirable location near public transport and nightlife, which typically attract buyers quickly."
3658929,91,moderate,moderate,slow,moderate,"The property has a lot of appealing features and space, but its age and size may have contributed to a moderate selling time, likely taking between 32 to 106 days to sell.","The property has been on the market for a long time (106 years old) and includes features like 'tankless' and 'renovated', which are often associated with slow-selling homes.","The property has many appealing features like modern updates and ample space, but the presence of terms like 'renovated' suggests it may not attract immediate buyers, leading to a moderate selling time."
3865119,51,moderate,moderate,fast,fast,"The property is well-located with appealing features and amenities, which typically attract buyers. However, the age of the building and market conditions suggest a moderate selling time.","The property features desirable amenities, a prime location in River North, and a modern kitchen, which are appealing to buyers. The description emphasizes its attractiveness, suggesting a quick sale.","The property features desirable amenities, a prime location in River North, and a spacious layout with modern renovations, which typically attract buyers quickly, leading to a fast sale."
20533742,88,slow,moderate,moderate,fast,"The property is located in a prestigious area and features luxurious amenities, which typically attract buyers. However, the age of the home and size may lead to a moderate selling time.","The property features luxurious amenities and a prime location, which typically attract buyers. However, the age of the home and specific high-end features may lead to a moderate selling time.","The property features luxurious amenities and a prime location in Beverly Hills, which typically attracts buyers quickly. The description emphasizes elegance and modern features, suggesting high demand."
4097532,88,moderate,moderate,moderate,fast,"The property has appealing features like a finished basement and updated kitchen, but its age and location may have contributed to a moderate selling time, likely between 32 to 106 days.","The property has appealing features like a finished basement and updated kitchen, but lacks highly sought-after keywords that typically indicate a fast sale, suggesting a moderate selling time.","The property features modern updates, a desirable location, and ample space, which are appealing to buyers. The combination of these factors likely contributed to a quick sale."
4005872,184,slow,moderate,moderate,moderate,"The property has a lot of potential with its size and location, but being sold 'as-is' may deter some buyers, leading to a moderate selling time.","The property has potential for renovation and is located in a desired area, but the mention of 'As-Is' and the need for rehab may slow down interest, leading to a moderate selling time.","The property has potential for renovation and customization, appealing to buyers looking for investment opportunities. However, the 'As-Is' condition may deter some buyers, leading to a moderate selling time."
80382280,188,moderate,moderate,fast,fast,"The property is well-renovated and located in a desirable area, but its age and the competitive market in NYC suggest it may take longer to sell, hence a moderate selling time.","The property features high-end renovations, desirable amenities, and a prime location in New York City, which typically attracts buyers quickly, suggesting a fast sale.","The property features high-end renovations, luxury appliances, and desirable amenities, which are appealing to buyers. Its location near public transport and parks adds to its attractiveness, suggesting a quick sale."
111371377,23,moderate,moderate,fast,fast,"The property is well-positioned in a desirable area with luxury features, appealing to first-time buyers. However, its age and size may lead to a moderate selling time, likely between 10 to 92 days.","This property features desirable attributes like luxury finishes, ample space, and a prime location in Hollywood Hills, appealing to first-time buyers, which typically leads to a quick sale.","The property features desirable attributes like luxury finishes, a prime location in Hollywood Hills, and potential for income through house sharing, appealing to first-time buyers, likely leading to a quick sale."
19949006,54,moderate,fast,slow,slow,"The property is a luxurious, well-designed home in a desirable location with numerous high-end features, likely attracting buyers quickly. Its appeal suggests a fast sale.","Despite its impressive features and location, the presence of slow-selling discriminative words like 'thermador' and 'ensuite' suggests it may have taken longer to sell, likely due to niche appeal.","The property features high-end luxury appliances and specific terms like 'ensuite' and 'Thermador', which are associated with slow-selling homes. Its extensive amenities may appeal to a niche market, prolonging the sale."
215951138,257,slow,moderate,fast,fast,"The property has appealing features and a great location, but its age and the competitive market in NYC suggest it sold in a moderate timeframe, likely between 81 to 235 days.","The property features appealing attributes like oversized spaces, a modern kitchen, and a pet-friendly environment, along with a strong call to action, suggesting it will sell quickly.","The property features oversized spaces, modern kitchen appliances, and is located near transportation and amenities, which are attractive to buyers, indicating a likely quick sale."
20799704,103,slow,slow,fast,fast,"Given the high-end nature of this property and its extensive features, it likely took longer to sell, possibly due to the niche market and price point, resulting in a slow sale.","The property features high-end amenities and a prime location in the Bird Streets, which are attractive to buyers. The luxurious design and modern features likely contributed to a quick sale.","The property features high-end amenities, a desirable location in the Bird Streets, and a modern design, which typically attract buyers quickly, leading to a fast sale."
142980655,223,slow,moderate,moderate,fast,"The property is located in a desirable area with ample amenities, which typically leads to a moderate selling time. The age and size may also contribute to a longer market presence.","The property is well-located and has appealing features like a large backyard and multiple bathrooms, but lacks fast-selling keywords, suggesting a moderate selling time.","The property is located in a prime area with convenient access to public transportation and amenities, which typically attracts buyers quickly. The bright living spaces and multiple bathrooms also enhance its appeal."
245677054,69,moderate,fast,fast,fast,"This luxury home in Old Irving Park likely sold quickly due to its desirable features, spacious layout, and prime location, appealing to buyers looking for upscale living.","The property features luxury amenities, a desirable location near public transport, and a spacious layout, which are appealing to buyers, likely leading to a quick sale.","This property features luxury amenities, a desirable location, and an appealing open floor plan, which are all attractive to buyers. The combination of these factors likely led to a quick sale."
32276524,115,moderate,moderate,moderate,moderate,"The property is a large legal 2-family home in a convenient location, which typically attracts buyers. However, its age and size may lead to a moderate selling time.","The property has a large living space and multiple bedrooms, which are appealing features. However, the age of the property and lack of modern keywords suggest a moderate selling time.","The property features a large legal 2-family layout and is located in a convenient area, which typically attracts buyers. However, the age of the property and lack of high-demand keywords suggest a moderate selling time."
87716249,38,moderate,fast,fast,fast,"The property received multiple offers and had a deadline for final bids, indicating high demand and likely a quick sale. This suggests it sold within the fast-selling timeframe.","The property received multiple offers and has a modern, updated design with desirable features, indicating high demand. This suggests a quick sale likely within 32 days.","The property received multiple offers and has modern updates, indicating high demand and desirability. The competitive nature suggests a quick sale, likely within 32 days."
19998122,3,fast,moderate,moderate,fast,"The property is well-renovated and located in a desirable area, which typically attracts buyers. However, the age of the property and market conditions suggest a moderate selling time.","The property features extensive renovations and desirable amenities, which typically attract buyers. However, its age and location may lead to a moderate selling time, likely between 10 to 92 days.","The property features desirable attributes like a renovated kitchen, energy-efficient lighting, and a prime location, which are appealing to buyers. The description emphasizes elegance and upgrades, suggesting a quick sale."
20161473,8,moderate,moderate,moderate,moderate,"The property has appealing features such as a spacious layout, prime location, and potential for personalization, which likely contributed to a moderate selling time.","The property has appealing features and a prime location, but lacks fast-selling keywords. Its age and need for personal touch suggest a moderate selling time.","The property has appealing features like a spacious layout and a prime location, but lacks fast-selling keywords. It likely sold in a moderate timeframe of 7 to 77 days."
20543642,34,moderate,moderate,fast,fast,"The property features extensive renovations and desirable amenities, which typically attract buyers. However, its age and being a 1-bedroom unit in a competitive market may have contributed to a moderate selling time.","The property features extensive renovations, modern amenities, and a desirable location near the beach and local attractions, which typically attract buyers quickly.","The property features extensive renovations, modern amenities, and a desirable location near the beach and local attractions, which typically attract buyers quickly."
3942641,120,slow,moderate,moderate,moderate,"The property is well-located in a desirable area with practical features, but its age and lack of a garage may have contributed to a moderate selling time.","The property is in a desirable area and has practical features, but lacks a garage and is older, which may slow its appeal. Thus, it likely sold in a moderate timeframe.","The property is in a desirable area with practical features, but lacks high-demand attributes like a garage or recent renovations, leading to a moderate selling timeframe."
32322552,75,moderate,moderate,fast,fast,"The property is well-located with appealing features like a sunroom and backyard, which typically attract buyers. However, its age and size may lead to a moderate selling time.","The property is well-kept, features desirable amenities like a sunroom and spacious backyard, and is located in a sought-after neighborhood with good transport links, suggesting a quick sale.","The property is located in a desirable neighborhood with convenient transportation options and appealing features like a sunroom and spacious backyard, likely attracting buyers quickly."
65550709,62,moderate,moderate,slow,fast,"The property is well-updated and located in a desirable area, which typically attracts buyers. However, the age of the building and the market conditions suggest a moderate selling time.","The property is located in Streeterville, a term associated with slow-selling homes. Additionally, the extensive description emphasizes amenities and features, which may indicate a longer selling period.","The property is located in a desirable area (Streeterville) with high-end finishes and amenities, which typically attract buyers quickly. The detailed description and features suggest strong appeal."
32299089,95,moderate,fast,fast,fast,"The property is described as meticulously maintained and priced to sell quickly, indicating high demand. The upgrades and features suggest it will attract buyers rapidly.","The property features numerous upgrades, a private backyard, and is priced to sell quickly, indicating a strong appeal. The description suggests urgency, likely leading to a fast sale.","The property features numerous upgrades, a private backyard, and is described as 'priced to sell, won't last long,' indicating high demand and likely a quick sale."
2053095412,105,moderate,fast,fast,fast,"The property is in a prime location with modern amenities and no board approval required, making it highly attractive to buyers. This likely contributed to a quick sale.","The property is newly renovated, located in a vibrant area with modern amenities, and has a pet-friendly policy. Its prime location near transportation and shopping likely contributed to a quick sale.","The property is newly renovated, located in a vibrant neighborhood with modern amenities, and has no board approval required, making it highly appealing and likely to sell quickly."
3678973,41,moderate,moderate,fast,fast,"The property is well-presented with appealing features and a desirable location in Chicago, which typically leads to a moderate selling time of 32 to 106 days.","The property features modern updates like granite countertops and stainless steel appliances, appealing to buyers. Its location in Chicago and spacious layout likely contributed to a quick sale.","The property features modern amenities like granite countertops and stainless steel appliances, appealing to buyers. Its location in Chicago and spacious layout likely contributed to a quick sale."
20445585,17,moderate,moderate,slow,slow,"The property is being marketed for the first time in over 60 years, which may attract interest but also suggests it may take time to find the right buyer.","The property has been on the market for the first time in over 60 years, indicating potential outdated features and lack of modern appeal, which typically leads to a slower sale.","The property has been on the market for the first time in over 60 years, indicating potential issues with appeal or condition, leading to a longer selling time."
338823212,81,fast,fast,fast,fast,"The property is located in a highly desirable area of Brooklyn with luxury features and amenities, which typically leads to a quick sale. Its modern design and immediate occupancy likely attracted buyers rapidly.","The property features high-end finishes and modern amenities, appealing to luxury buyers in a desirable location. The immediate occupancy and architectural prestige suggest a quick sale.","The property features luxury amenities, high-end finishes, and is located in a desirable area of Brooklyn, which typically attracts buyers quickly, leading to a fast sale."
2084929422,101,slow,moderate,moderate,moderate,"The property is anticipated to be completed 45 days after an accepted offer, indicating a moderate selling timeframe. This suggests a typical market response for new constructions.","The property is a new construction in a desirable area with modern features, but the anticipated completion time of 45 days suggests a moderate selling period rather than a fast sale.","The property features modern luxury and desirable amenities in a sought-after neighborhood, but the anticipated completion time of 45 days suggests a moderate selling timeframe."
19925890,63,moderate,moderate,moderate,moderate,"The property was well-maintained and located in a desirable area, but it was sold in 'AS-IS' condition, which may have led to a moderate selling time of 7 to 77 days.","The property has appealing features like a spacious layout and a pool, but it also requires cosmetic upgrades. This combination suggests a moderate selling time, likely between 7 to 77 days.","The property has appealing features like a spacious layout, a pool, and a well-maintained condition, but the mention of needing cosmetic upgrades suggests it may not sell as quickly."
2059280087,35,moderate,fast,fast,fast,"The property is a brand new construction in a prime location with modern amenities, which typically attracts buyers quickly. Its appealing features likely contributed to a fast sale.","This property features modern luxury finishes, a prime location near amenities, and a desirable layout, which are all appealing to buyers, suggesting a quick sale.","This property features modern luxury, a prime location near amenities, and high-demand attributes like a private patio and chef's kitchen, suggesting it would sell quickly."
2052987197,103,moderate,moderate,fast,fast,"The property features excellent amenities and a desirable location, but its age and the competitive market in New York suggest it sold in a moderate timeframe, likely between 81 to 235 days.","The property features excellent pricing, high ceilings, and recent renovations, which are attractive selling points. Its location near public transport and amenities also suggests a quick sale.","The property features excellent pricing, high ceilings, and recent renovations, which are attractive to buyers. Its location near public transport and amenities further enhances its appeal, likely leading to a quick sale."
4113587,52,moderate,moderate,moderate,fast,"The property features modern amenities and a desirable location, which typically attracts buyers. However, the age of the home and market conditions suggest a moderate selling time.","The property features modern amenities like a gourmet kitchen and multiple family rooms, which are appealing. However, the lack of fast-selling keywords suggests a moderate selling pace.","The property features a gourmet kitchen, modern amenities, and a desirable layout, which are attractive to buyers. Its newer construction and location in Chicago likely contributed to a quick sale."
3670178,64,moderate,moderate,fast,fast,"The property features upscale amenities and a desirable location, which typically attract buyers. However, the size and price may lead to a moderate selling time, likely between 32 to 106 days.","The property features upscale finishes, a desirable location near a park, and ample living space, which are attractive to buyers. The absence of slow-selling keywords suggests a quick sale.","The property features upscale finishes, a desirable location near a park, and modern amenities, which are appealing to buyers. The absence of slow-selling keywords suggests a quick sale."
32270876,80,moderate,moderate,moderate,moderate,"The property has numerous updates and is located in a trendy area, which typically attracts buyers. However, the age of the home and its size may have contributed to a moderate selling time.","The property has many appealing features and recent renovations, but its age and location in a competitive market suggest it may take longer to sell, resulting in a moderate selling time.","The property features numerous recent upgrades and is located in a desirable area, but lacks fast-selling keywords. This suggests a moderate selling time of 70 to 220 days."
89965572,42,moderate,moderate,fast,fast,"The property is well-located in a desirable community with ample space and amenities, which typically attracts buyers. However, the age and size may lead to a moderate selling time.","The property is located in a desirable area of Lincoln Park with a spacious layout and modern amenities, which are appealing features that typically lead to a quick sale.","The property features a desirable location in Lincoln Park, a spacious layout with high-end finishes, and community amenities, which are appealing to buyers, likely leading to a quick sale."
244501863,0,fast,fast,fast,fast,"The property is fully updated and eco-friendly, appealing features like keyless entry and modern appliances likely attracted buyers quickly, resulting in a fast sale.","The property features modern upgrades, eco-friendly amenities, and a desirable location, which are appealing to buyers. The urgency in the description suggests it likely sold quickly.","The property features modern upgrades, eco-friendly amenities, and a desirable open floor plan, which are attractive to buyers. Its immediate occupancy and location in Los Angeles likely contributed to a quick sale."
4006392,175,slow,slow,slow,slow,"The property is a fixer-upper in poor condition, requiring full rehab and has potential mold issues. Such factors typically lead to a longer time on the market, hence a slow sale.","The property is a fixer-upper in poor condition requiring full rehab, which typically leads to a longer selling time. Additionally, the mention of mold and being sold as-is suggests potential buyer hesitance.","The property is a fixer-upper in poor condition, requiring full rehab and sold as-is, which typically leads to longer market times. The mention of mold also deters quick sales."
348492503,68,fast,fast,fast,fast,"The property is well-located in Flushing with appealing features like hardwood floors and a balcony. Such amenities typically attract buyers quickly, leading to a fast sale.","The property features desirable amenities like hardwood floors, granite countertops, and a large balcony, which are appealing to buyers. Its location near public transport and shopping also suggests a quick sale.","The property features desirable amenities like hardwood floors, granite countertops, and a doorman, along with its prime location near public transport, which typically attracts buyers quickly."
331637925,78,fast,fast,fast,fast,"The property is newly renovated and offers desirable features like expansive views and high-end appliances, likely attracting buyers quickly. Its location and amenities also contribute to a fast sale.","The property features high-end renovations, an open concept layout, and desirable amenities, which are appealing to buyers. Its location and maintenance inclusions also suggest a quick sale.","The property features high-end finishes, a desirable location, and includes all utilities in the maintenance fee, making it highly attractive to buyers, likely leading to a quick sale."
20112438,44,moderate,slow,slow,slow,"The property is a fixer-upper in a well-established community, which may attract buyers looking for renovation projects. This typically leads to longer selling times, hence a slow sale.","The property is described as a fixer-upper with potential for improvement, which typically attracts buyers looking for projects. This suggests a longer selling time, likely in the slow category.","The property is described as a fixer-upper with potential for improvement, which typically attracts buyers looking for projects, leading to a longer time on the market."
20644484,59,moderate,moderate,fast,fast,"The property is located in a desirable area with appealing features, suggesting a moderate selling time. It likely attracted interest but may not have sold within a week.","The property features a modern design, desirable location, and appealing outdoor spaces, which are attractive to buyers. The vibrant description suggests high demand, likely leading to a quick sale.","The property features a recently remodeled design, appealing outdoor spaces, and proximity to local amenities, which are attractive to buyers. The vibrant description suggests high demand, likely leading to a quick sale."
20792678,42,moderate,moderate,moderate,fast,"The property is located in a desirable area with luxury amenities, which typically attracts buyers. However, the age of the building and the competitive market may have contributed to a moderate selling time.","The property features luxurious amenities and a prime location, which typically attract buyers. However, its age and specific market conditions may lead to a moderate selling time.","The property features desirable amenities, a prime location in Hollywood, and a chic design, which are appealing to buyers. The description emphasizes luxury and convenience, likely leading to a quick sale."
2067244922,35,moderate,moderate,fast,fast,"The property is well-located in a vibrant area with appealing features, which likely contributed to a moderate selling time. It offers desirable amenities and a spacious layout, attracting buyers.","The property is a well-located townhome in Porter Ranch with appealing features like a spacious layout, modern kitchen, and community amenities, which typically attract buyers quickly.","The property is a desirable townhome in a vibrant area with numerous amenities and a strong appeal to buyers, suggesting it likely sold quickly, within 0 to 10 days."
20766328,31,moderate,moderate,fast,moderate,"The property features a charming vintage design and a desirable location, which likely attracted interest. However, the age and specific market conditions suggest a moderate selling time.","The property features a desirable Craftsman style, a prime location near popular amenities, and a well-maintained vintage charm, which typically attracts buyers quickly in the LA market.","The property features a vintage Craftsman style with modern updates, appealing to buyers. However, the age and specific location may lead to a moderate selling time."
20755030,172,slow,moderate,moderate,moderate,"The property is well-located in a desirable area with urban amenities, which typically attracts buyers. However, the age of the building and the specific market conditions may have contributed to a moderate selling time.","The property is well-located in Cypress Park with urban conveniences, but its age and the specific market conditions may lead to a moderate selling time, likely between 10 to 92 days.","The property is a two-unit condo in a desirable area with urban conveniences, which typically attracts buyers. However, its age and specific location may lead to a moderate selling time."
20747099,24,moderate,moderate,moderate,fast,"The property was likely sold in a moderate timeframe due to its appealing features and location, which typically attract buyers, but the age and specific market conditions may have extended the selling period.","The property has appealing features and is located in a vibrant neighborhood, which typically attracts buyers. However, the age and specific attributes may lead to a moderate selling time.","The property features timeless charm, modern updates, and is located in a desirable neighborhood with vibrant amenities. Its unique characteristics and appeal likely led to a quick sale."
20007020,29,moderate,moderate,slow,moderate,"The property is appealing for investors and buyers looking for a project, which may lead to a moderate selling time. Its unique features and location suggest it could attract interest but may take time to sell.","The property is described as a 'diamond in the rough' and emphasizes the need for transformation, which may deter buyers looking for move-in ready homes, leading to a longer selling time.","The property has potential as a 'diamond in the rough' which may attract buyers looking for a project, but its age and need for updates could lead to a moderate selling time."
65248686,42,moderate,moderate,fast,fast,"The property is located in a desirable area with luxury features, which typically attracts buyers. However, the age of the property and market conditions suggest a moderate selling time.","The property features luxurious amenities, a prime location in Brentwood, and an appealing description that emphasizes urban sophistication, likely attracting buyers quickly.","The property features luxurious amenities, a prime location in Brentwood, and a spacious layout, which are highly desirable traits that typically lead to a quick sale."
