zpid,GT,GT_class,basic_tom,words_tom,full_tom,basic_reason,words_reason,full_reason
32336549,82,moderate,fast,fast,fast,"The property is in a prime location with desirable features like a finished basement and large deck, which likely contributed to a quick sale, fitting the fast-selling category.","The property is described with strong selling points like 'LOCATION! LOCATION! LOCATION!' and features that appeal to buyers, suggesting a quick sale. The competitive market in New York also supports a fast sale.","The property features desirable attributes like a finished basement, large deck, and ample parking, along with a prime location. The urgency in the description suggests a fast sale."
3844523,84,moderate,moderate,moderate,fast,"The luxurious features and prime location of this condo suggest it may attract buyers, but the age of the building and size could lead to a moderate selling time, likely between 27 to 110 days.","The property features luxurious amenities and a prime location, but the age of the building and the presence of slow-selling keywords suggest a moderate selling time.","The property features luxurious amenities, expansive views, and a desirable location in the Gold Coast, which are appealing to buyers. The presence of high-end appliances and a pet-friendly environment further enhance its attractiveness, likely leading to a quick sale."
20569305,112,slow,moderate,moderate,moderate,"The property is in a prime location with rental potential and recent upgrades, which typically attract buyers. However, its age and the presence of a tenant may have extended the selling time.","The property has appealing features like rental income potential and recent renovations, but its age and location in a historical area may slow down the sale, leading to a moderate selling time.","The property has appealing features like rental income potential and a recent remodel, but the presence of a long-term tenant may slow down the sale process, leading to a moderate selling time."
346915955,99,moderate,moderate,fast,fast,"The property is in a prime location with desirable features, but its age and the condo market dynamics suggest it sold in a moderate timeframe, likely between 71 to 247 days.","The property is located in a prime area of Flushing with convenient access to amenities and features like a penthouse view and a large terrace, which are attractive to buyers.","The property is a penthouse condo in a prime location with desirable features like a huge terrace and 24-hour doorman, which typically attract buyers quickly, indicating a fast sale."
20456742,80,moderate,moderate,slow,slow,"The property has unique features and ample space, which may attract buyers but could also lead to a longer selling period. A moderate selling time of 5 to 92 days is likely.","The property features several slow-selling discriminative words like 'tankless' and 'Milgard', indicating it may not have the broad appeal needed for a quick sale. Additionally, its age and unique custom build may limit buyer interest.","The property features several slow-selling discriminative words like 'tankless' and 'milgard', indicating it may not appeal to buyers looking for quick sales. Additionally, its age and size suggest a niche market."
62742222,155,moderate,moderate,moderate,moderate,"The property is well-maintained and offers dual rental potential, which typically attracts buyers. However, it may take longer due to the need for minor repairs and its age.","The property has a good layout and potential for rental income, but it requires minor repairs. This combination suggests a moderate selling time, likely between 71 to 247 days.","The property is well-maintained and offers dual rental potential, appealing to both investors and end-users. However, it requires minor repairs, which may slow down the sale."
72106770,48,moderate,moderate,fast,fast,"The property is well-renovated and located in a desirable neighborhood, which typically attracts buyers. However, the age of the property and market conditions suggest a moderate selling time.","The property is a renovated end unit in a desirable neighborhood with appealing features like private patios and modern amenities, which typically attract buyers quickly.","The property is a renovated townhome in a desirable location with appealing features like ensuite bathrooms and private patios, which are attractive to buyers, indicating a quick sale."
30768221,193,moderate,moderate,fast,moderate,"The property is well-kept and features desirable amenities, but its age and location may contribute to a moderate selling time, likely taking between 64 to 241 days to sell.","The property features an open floor plan, high ceilings, and modern amenities, which are appealing traits that typically attract buyers quickly. The description emphasizes coziness and natural light, enhancing its marketability.","The property features appealing aspects like high ceilings, natural light, and a modern kitchen, which typically attract buyers. However, its age and location may lead to a moderate selling time."
159464303,92,moderate,fast,fast,fast,"The property is a luxury condo in a desirable area with modern amenities and abundant natural light, which typically attracts buyers quickly. Its appeal likely led to a fast sale.","The property features luxury amenities, modern design, and is located in a desirable neighborhood, which typically attracts buyers quickly. The detailed description suggests high demand.","This property features luxury amenities, a prime location in West Town, and modern construction, which are highly desirable traits that typically lead to a quick sale."
58360377,35,moderate,fast,fast,fast,"The property is located in a desirable area with modern updates and amenities, which likely contributed to a quick sale, typically within 0 to 27 days.","The property features desirable attributes like a stylish kitchen, hardwood floors, and a great location near parks and transit, which are appealing to buyers, suggesting a quick sale.","The property features desirable attributes like a stylish kitchen, hardwood floors, and a great location near parks and transit, which are appealing to buyers, leading to a fast sale."
3722329,48,moderate,fast,fast,fast,"The property is a beautifully renovated condo in a desirable area with modern amenities, which likely attracted buyers quickly, resulting in a fast sale.","The property features desirable attributes like a top floor corner unit, spectacular views, and modern renovations, which are appealing in the Chicago market, likely leading to a quick sale.","The property features high-demand attributes like a renovated kitchen, premium appliances, and stunning views, which are appealing to buyers. The description suggests a desirable lifestyle, likely leading to a quick sale."
250348213,35,moderate,fast,fast,fast,"The property is in a desirable location with modern amenities and move-in ready condition, likely attracting buyers quickly. Such features typically lead to a fast sale, often within a week.","The property is described as 'move-in ready' with high-end features and is located in a desirable area of Studio City, which typically attracts buyers quickly.","The property is described as 'move-in ready' with high-end features and is located in a desirable area of Studio City, which typically attracts buyers quickly, leading to a fast sale."
30749106,117,moderate,moderate,moderate,moderate,"The property is a spacious two-family home in a desirable area, which typically attracts buyers. However, its age and size may lead to a moderate selling time, likely between 71 to 247 days.","The property has a spacious layout and is well-maintained, which are appealing features. However, it lacks high-demand keywords that typically indicate a fast sale, suggesting a moderate selling time.","The property has a spacious layout and investment potential, but lacks fast-selling keywords like luxury brands or modern features, suggesting a moderate selling time."
20137134,6,fast,moderate,fast,fast,"The property is well-located in a desirable area with appealing features, suggesting a moderate selling time of 7 to 110 days, likely due to market conditions and competition.","The property is described as 'move-in ready' with desirable features like spacious master suites and a community pool, appealing to buyers. Its location near CSUN and amenities suggests a quick sale.","This townhouse features desirable attributes like spacious master suites, a community pool, and proximity to CSUN, appealing to families and students, likely leading to a quick sale."
2094138694,47,moderate,fast,fast,fast,"The property is described as move-in ready and well-maintained, with desirable features like a gym and pet-friendly policies. Such attributes typically attract buyers quickly, leading to a fast sale.","The property features a move-in ready condition, a desirable location near UC, and amenities like a gym and pet-friendly policies, which typically attract buyers quickly.","The property features a move-in ready condition, a desirable location near UC, and amenities like a gym and pet-friendly policies, which typically attract buyers quickly."
20024123,41,moderate,fast,fast,fast,"The property is located in a desirable area with luxury features and modern updates, suggesting high demand. Its appealing amenities and prime location likely contributed to a quick sale.","This condo features modern amenities, a prime location in Studio City, and appealing design elements, which are likely to attract buyers quickly, leading to a fast sale.","This condo features desirable amenities like a modern kitchen, private balcony, and is located in a sought-after area of Studio City, which typically leads to quick sales."
3843612,49,moderate,slow,slow,moderate,"The property is an estate sale sold as-is with a lease in place until May 2024, which likely contributed to a longer time on the market, indicating a slow sale.","The property has a massive price drop and is an estate sale sold as-is, which often indicates challenges in selling. Additionally, the lease in place until 5/31/24 may deter buyers, contributing to a longer selling time.","The property has a massive price drop and is well-located near amenities, which typically attracts buyers. However, the estate sale and lease in place may slow down the selling process."
32321949,140,moderate,moderate,moderate,fast,"The property is well-located in a desirable neighborhood with ample amenities and features, suggesting a moderate selling time likely between 64 to 241 days.","The property has appealing features and is located in a desirable neighborhood, but the presence of some slow-selling keywords like 'trex' suggests a moderate selling time.","The property features desirable amenities like a large living space, updated kitchen, and community facilities, which are appealing to buyers. Its location near shopping adds to its attractiveness."
30696126,222,moderate,moderate,fast,fast,"The property is well-located and move-in ready, but its age and size may lead to a moderate selling time, likely between 64 to 241 days.","The property is described as 'move-in ready' and is located near schools and transport, which are attractive features that typically lead to a quick sale.","The property is described as 'move-in ready' and is located near a prestigious school and public transport, which are attractive features for buyers, likely leading to a quick sale."
20092286,56,moderate,slow,slow,slow,"The property is a probate sale, which often takes longer to sell due to legal processes. Additionally, its need for renovation may deter quick buyers, leading to a longer time on market.","The property is a probate sale, which often indicates a longer selling process. Additionally, the description emphasizes renovation potential, which may deter quick buyers.","The property is a probate sale, which often takes longer to close. Additionally, it requires renovation, making it less appealing to buyers looking for move-in ready homes."
32332049,90,moderate,moderate,moderate,moderate,"The property is well-located and fully renovated, which typically attracts buyers. However, the age and size may lead to a moderate selling time, likely between 71 to 247 days.","The property is well-renovated and located in a desirable area, but lacks high-demand features or keywords that typically indicate a fast sale. Thus, it likely sold in a moderate timeframe.","The property is fully renovated and located in a desirable area with good access to transportation, but lacks fast-selling keywords, indicating a moderate selling time."
65561901,57,moderate,fast,fast,fast,"This property likely sold fast due to its desirable features such as a penthouse location, modern amenities, and a prime Bucktown location, appealing to buyers looking for urban living.","This Bucktown penthouse condo features desirable attributes like high ceilings, modern appliances, and a private roof deck, along with its prime location, which typically leads to a fast sale.","This Bucktown penthouse condo features desirable attributes like high ceilings, modern appliances, and a private roof deck, along with its prime location, making it highly appealing and likely to sell quickly."
4129411,68,moderate,moderate,fast,fast,"The property is well-remodeled and located in Chicago, which typically attracts buyers. However, the age of the home and market conditions suggest a moderate selling time.",The property features a complete remodel with modern amenities and is located in a desirable area of Chicago. The use of appealing terms like 'completely remodeled' and 'schedule your showing today' suggests a quick sale.,"The property features a complete remodel with modern amenities, appealing to buyers looking for move-in ready homes. Its desirable location and updated features suggest a quick sale."
20783855,63,moderate,moderate,moderate,moderate,"The property has unique features and a long family history, which may attract buyers, but the fact that it fell out of escrow suggests it may take longer to sell, indicating a moderate selling time.","The property has unique features and vintage charm, which may attract buyers, but it also mentions being back on the market, indicating potential challenges in selling quickly.","The property has unique features and vintage charm, which may attract buyers, but it has been on the market for a while and fell out of escrow, indicating a moderate selling pace."
19872991,98,slow,moderate,moderate,moderate,"The property is located in a desirable area with ample space and modern features, which typically attracts buyers. However, being back on the market suggests it may have taken longer to sell initially.","The property has appealing features and is located in a desirable area, but the presence of slow-selling discriminative words suggests it may not have sold quickly. Moderate selling time is likely.","The property has appealing features like a spacious layout, new systems, and a desirable location, but lacks fast-selling keywords. This suggests a moderate selling time."
20387112,42,moderate,moderate,moderate,moderate,"The property is well-located and features appealing amenities, but its age and size may have contributed to a moderate selling time, likely taking between 7 to 110 days.","The property has appealing features like natural light, a spacious layout, and a good location, but it is 51 years old, which may slow down the sale. Thus, it likely sold in a moderate timeframe.","The property has appealing features like natural light, a spacious layout, and proximity to amenities, but its age and location may lead to a moderate selling time."
215953445,191,moderate,moderate,slow,slow,"The property is located in New York, where demand can vary. Given its features and age, it likely sold in a moderate timeframe of 71 to 247 days, appealing to a specific buyer demographic.","The property is described as a coop, which is often associated with slower sales in New York. Additionally, the presence of slow-selling keywords suggests it may take longer to sell.","The property is described as a 'coop', which is a term associated with slow-selling homes in New York. Additionally, the age of the building (64 years) may deter some buyers."
21306009,22,moderate,slow,slow,slow,"The property is a four-unit building with long-term tenants, which typically indicates a slower selling process due to tenant occupancy and the need for potential buyers to consider investment aspects.","The property is a four-unit building with long-term tenants, which typically indicates a slower sale. Additionally, it lacks appealing features that attract quick buyers.","The property has long-term tenants and is a four-unit building, which typically indicates a slower selling process. Additionally, the description lacks fast-selling keywords."
29843816,91,moderate,fast,fast,fast,"The property received multiple offers and was in a highly sought-after location, indicating strong demand. This likely contributed to a quick sale, categorizing it as fast-selling.","The property is in a coveted location with multiple offers, indicating high demand. The description highlights desirable features and amenities, suggesting a quick sale.","The property is in a coveted location with multiple offers, indicating high demand. Features like a spacious basement and proximity to amenities enhance its appeal, likely leading to a quick sale."
244596084,291,slow,moderate,fast,slow,"The property is well-located and offers attractive features like a doorman and utilities included, which typically leads to a moderate selling time of 71 to 247 days.","The property is a well-maintained studio in a desirable location with amenities and a closing cost credit, which are attractive features that typically lead to a quick sale.","The property is a studio co-op in New York, which typically has a slower market due to its specific buyer pool. Additionally, the use of 'coop' in the description suggests a longer selling time."
72649751,137,moderate,moderate,slow,slow,"The property is a spacious 1-bedroom coop in a desirable location with good amenities, which typically attracts buyers. However, the age of the building and market conditions suggest a moderate selling time.","The property is a coop, which typically sells slower than condos. Additionally, the description includes several slow-selling discriminative words, indicating a longer time on the market.","The property is a co-op, which typically sells slower than condos. Additionally, the description lacks fast-selling keywords, indicating a longer time on the market."
4145471,52,moderate,moderate,moderate,moderate,"The property has appealing features and updates, which typically attract buyers. However, its age and location in Chicago may lead to a moderate selling time, likely between 28 to 129 days.","The property has many appealing features like a new roof and fresh paint, but its age and the need for personal touches may have contributed to a moderate selling time.","The property features numerous updates and a spacious layout, appealing to buyers. However, its age and the need for personal touches may lead to a moderate selling time."
215953368,157,moderate,moderate,slow,slow,"The property is well-maintained and located in a desirable area, but the age and type suggest it may take longer to sell, resulting in a moderate selling time.","The property is a coop, which typically sells slower in New York. Additionally, the description includes terms associated with slow-selling properties, indicating a longer time on market.","The property is a coop, which typically sells slower in New York. Additionally, the description lacks fast-selling keywords, indicating a longer time on the market."
83177892,249,slow,moderate,fast,fast,"The property is luxurious and spacious, which typically attracts buyers, but its higher price point and specific location may lead to a moderate selling time of 71 to 247 days.","The property features luxury amenities, a prime location near Midtown, and a spacious layout with five bedrooms and stunning views, which are attractive to buyers, indicating a fast sale.","The property features luxury amenities, a prime location near Midtown, and a spacious layout with high-end finishes, which are attractive to buyers, indicating a fast sale."
32184096,122,moderate,fast,fast,fast,"The property is described as 'a must see' and 'will not last', indicating high demand. Additionally, its appealing features and location suggest it likely sold quickly.","The property is described as 'a must see will not last', indicating high demand. Additionally, it features desirable attributes like 4 bedrooms and a well-maintained condition, suggesting a quick sale.","The property features appealing attributes like a well-kept Cape style, a must-see description, and a family-friendly layout, suggesting high demand and a quick sale."
80014243,61,fast,moderate,fast,fast,"The property is a spacious 2-bedroom loft in a prime location, which typically attracts buyers. However, its age and size may lead to a moderate selling time, likely taking longer than 71 days.","The property features high-end amenities and is located in a vibrant area of New York, which typically attracts buyers quickly. The spacious layout and modern design also contribute to its fast-selling potential.","The property features high-end amenities and is located in a vibrant area, which typically attracts buyers quickly. The expansive layout and luxury finishes suggest a strong appeal."
20799694,108,slow,slow,slow,fast,"Given the high-end nature of the property and its extensive features, it likely took longer to sell, possibly due to a smaller pool of buyers in the luxury market.","Despite its luxurious features and prime location, the presence of slow-selling discriminative words suggests it may have taken longer to sell, likely due to niche appeal and high price point.","The property features luxurious amenities and a prime location in the Bird Streets, which are highly desirable. The description emphasizes upscale living and unique features, likely attracting buyers quickly."
65248584,38,moderate,moderate,fast,fast,"The property is located in a desirable community with many amenities, which typically attracts buyers. However, the age of the property and the market conditions suggest a moderate selling time.","This property features desirable attributes like a newly renovated kitchen, cathedral ceilings, and a prime location in Playa Vista, which is known for its amenities. These factors likely contributed to a quick sale.","The property features desirable attributes like a newly renovated kitchen, cathedral ceilings, and a prime location in Playa Vista, which is known for its amenities. These factors likely contributed to a quick sale."
348309071,218,moderate,moderate,fast,fast,"The property is well-maintained with attractive features and amenities, but its age and location in a competitive market suggest it sold in a moderate timeframe, likely between 71 to 247 days.","The property features modern renovations, a desirable location, and amenities that appeal to buyers. The description emphasizes convenience and move-in readiness, suggesting a quick sale.","The property features modern renovations, a desirable location, and amenities that appeal to buyers, suggesting a quick sale. The description emphasizes convenience and move-in readiness."
3913842,68,moderate,moderate,moderate,moderate,"The property has a spacious layout and desirable features, but its age and location may have contributed to a moderate selling time, likely taking between 28 to 129 days.","The property has appealing features like a spacious layout and in-law arrangement, but the age and specific location may contribute to a moderate selling time.","The property has appealing features like a spacious layout and in-law arrangement, but the age and specific attributes suggest it may take longer to sell, resulting in a moderate selling time."
20454480,49,moderate,moderate,fast,fast,"The property is well-located in a trendy area with desirable features, which likely contributed to a moderate selling time of 5 to 92 days.","The property features a desirable California bungalow style in a trendy area, with recent updates and move-in readiness, which typically attracts buyers quickly.","The property features desirable attributes like a move-in ready condition, recent updates, and a prime location near amenities, which typically lead to a quick sale."
3738292,35,moderate,moderate,fast,moderate,"The property features modern updates and desirable amenities, but its age and location may have contributed to a moderate selling time, likely taking between 27 to 110 days.","The property features modern updates, a desirable location in East Lakeview, and includes an assigned parking space, which are attractive to buyers, likely leading to a quick sale.","The property features several appealing updates and amenities, but lacks strong fast-selling keywords. Its moderate selling time suggests a balanced interest from buyers."
338825947,113,moderate,moderate,fast,fast,"The property is a luxury condo in a prime location with high-end finishes, which typically attracts buyers. However, the market can be competitive, leading to a moderate selling time.","The property features high-end finishes and amenities, along with its prime location in Brooklyn, which typically attracts buyers quickly. The description emphasizes luxury and immediate occupancy, suggesting a fast sale.","The property features high-end finishes and luxury brands like Bosch, which are associated with fast sales. Its prime location and modern amenities also contribute to a quick sale."
340047331,114,moderate,moderate,fast,fast,"The property is in a prime location with desirable features, but its age and the competitive market may have contributed to a moderate selling time, likely between 71 to 247 days.","The property features desirable attributes like a prime location, modern amenities, and a new kitchen, which are appealing to buyers. The description suggests high demand, likely leading to a quick sale.","The property features modern amenities, a prime location near a golf course, and attractive design elements, which are likely to appeal to buyers, leading to a fast sale."
20691290,16,moderate,moderate,moderate,moderate,"The property is located in a desirable area with appealing features, which likely contributed to a moderate selling time of 5 to 92 days, balancing demand and market conditions.","The property features appealing attributes like panoramic views and a spacious outdoor area, but lacks fast-selling keywords. This suggests a moderate selling time of 5 to 92 days.","The property features appealing attributes like panoramic views and a well-appointed kitchen, but lacks fast-selling keywords. This suggests a moderate selling time of 5 to 92 days."
20104461,39,moderate,moderate,moderate,moderate,"The property features luxurious amenities and a prime location, which typically attract buyers. However, its age and size may have contributed to a moderate selling time, likely between 5 to 92 days.","The property features luxurious amenities and a prime location, but lacks fast-selling keywords. Its detailed description suggests appeal, leading to a moderate selling time.","The property features luxurious amenities and a desirable location, but lacks fast-selling keywords. Its appeal suggests a moderate selling time, likely between 5 to 92 days."
94716461,137,moderate,fast,fast,fast,"The property is located in a prime area of New York with modern amenities and a spacious layout, making it highly desirable. Such features typically lead to a quick sale, likely within 71 days.","This property features modern amenities, a prime location in Midwood, and a move-in ready condition, which are all attractive to buyers, likely leading to a quick sale.","The property features luxurious amenities, a prime location, and modern finishes, which are appealing to buyers. The description emphasizes convenience and move-in readiness, indicating a likely quick sale."
20150940,29,moderate,moderate,fast,moderate,"The property features modern upgrades and a desirable location, which typically attracts buyers. However, the age of the home and market conditions suggest a moderate selling time.","The property features modern upgrades, a spacious layout, and is centrally located, which are appealing factors that typically lead to a quick sale in the competitive Los Angeles market.","The property features modern updates and a desirable location, but lacks fast-selling keywords. Its appeal suggests a moderate selling time, likely between 5 to 92 days."
20531259,65,moderate,moderate,moderate,moderate,"The property was on the market for a moderate time, likely due to its unique features and location in a desirable area, which can attract buyers but may take longer to finalize a sale.","The property has a luxurious appeal and is located in a sought-after community, but the age of the home and specific features may not attract immediate buyers, leading to a moderate selling time.","The property features high-end amenities and is located in a desirable area, but the description lacks fast-selling keywords. This suggests a moderate selling timeframe."
2056705208,109,moderate,moderate,moderate,moderate,"The property is a spacious 2-bedroom condo in a desirable area, which typically attracts buyers. However, its age and size may lead to a moderate selling time.","The property is a spacious 2-bedroom condo in New York, which typically attracts buyers, but its age and lack of high-end features suggest a moderate selling time.","The property has a spacious layout and is located in New York, which typically attracts buyers. However, it lacks high-demand features like luxury appliances, leading to a moderate selling time."
51578864,5,fast,slow,slow,slow,"The property is not currently livable and only open to cash offers, which typically results in a longer time on the market. Additionally, its age and condition may deter many buyers.","The property is not currently livable and is only open to cash offers, which typically indicates a longer selling process. Additionally, the age and condition suggest it may take time to find the right buyer.","The property is not currently livable and is only open to cash offers, which typically limits the buyer pool. This suggests a longer time on the market, likely leading to a slow sale."
3574137,43,moderate,fast,fast,fast,"The property is located in a desirable area with strong rental potential and amenities, which likely contributed to a quick sale, fitting within the fast-selling timeframe.","This condo's prime location near public transport, universities, and restaurants, along with its investor-friendly features and in-unit laundry, suggest a strong appeal, likely leading to a fast sale.","This condo's prime location near public transport, Loyola University, and Lake Michigan, along with its investor-friendly features and in-unit laundry, suggest high demand, leading to a fast sale."
89335683,114,moderate,moderate,moderate,fast,"The property is a spacious, well-located condo with luxury features, which typically attracts buyers. However, its age and size may lead to a moderate selling time, likely taking 71 to 247 days.","The property is a spacious, well-appointed pre-war condo in a prime location, which typically attracts buyers. However, its age and specific features may lead to a moderate selling time.","The property features luxury brands like Miele and Sub-Zero, which are highly desirable. Its prime location near Central Park and modern amenities suggest a quick sale."
20074972,39,moderate,moderate,moderate,fast,"The property has appealing features and recent upgrades, which typically attract buyers. However, the age of the condo and market conditions suggest a moderate selling time.","The property has appealing features and recent upgrades, but its age and location in Sylmar may contribute to a moderate selling time, likely between 7 to 110 days.","The property features numerous upgrades, including new appliances and flooring, which are attractive to buyers. Its location in Sylmar, a desirable area, likely contributed to a quick sale."
54944805,44,moderate,slow,moderate,moderate,"The property was previously on the market and returned due to buyer non-performance, indicating potential issues. Given its age and the market dynamics, it likely took longer to sell.","The property has a desirable location and features, but it was previously on the market and did not sell, indicating a moderate selling time likely between 7 to 110 days.","The property has a desirable location and features like a smart thermostat and secured entrance, but it was previously on the market without a sale, indicating a moderate selling time."
32296221,19,fast,moderate,moderate,moderate,"The property is a spacious two-family home in a desirable area, which typically attracts buyers. However, its age and the need for updates may have contributed to a moderate selling time.","The property has a spacious layout and is conveniently located near amenities, which typically attracts buyers. However, the age of the property and lack of modern features may slow its sale.","The property has a spacious layout and is conveniently located near amenities, which typically attracts buyers. However, its age and lack of modern features may slow down the sale."
51176406,74,moderate,moderate,fast,fast,"The property is well-located with appealing features, but the age and lease situation may have contributed to a moderate selling time, likely taking between 27 to 110 days.","This property features desirable attributes like a prime location, modern amenities, and a spacious layout, which are appealing to buyers. The description emphasizes its unique features and low taxes, suggesting a quick sale.","This property features desirable attributes like a wood-burning fireplace, ample natural light, and a private deck, appealing to buyers. Its prime location near amenities likely contributed to a quick sale."
30619963,171,moderate,moderate,fast,fast,"The property is located in a prime area with many desirable features, but given its age and the complexity of a two-family setup, it likely sold in a moderate timeframe of 71 to 247 days.","The property is located in prime Greenpoint, close to parks and trendy venues, which typically attracts buyers quickly. The description highlights upgrades and potential, appealing to many buyers.","The property is located in a prime area of Greenpoint, has multiple upgrades, and offers desirable features like a backyard and basement, making it highly appealing to buyers."
3671611,36,moderate,moderate,fast,fast,"The property is well-maintained with modern updates and a desirable location, which typically attracts buyers. However, the age of the home and market conditions suggest a moderate selling time.","The property features modern renovations, a desirable location, and move-in-ready appeal, which are attractive to buyers. The description emphasizes comfort and convenience, likely leading to a quick sale.","The property features modern renovations, a desirable location, and ample living space, which are appealing to buyers. The description emphasizes move-in readiness, likely leading to a quick sale."
29820215,231,moderate,moderate,moderate,fast,"The property is a large, custom-built home in a sought-after area, which typically attracts buyers. However, its age and size may lead to a moderate selling time, likely between 64 to 241 days.","The property features a unique blend of classic and modern elements, which may attract buyers, but its age and specific location could lead to a moderate selling time.","The property features a custom build, spacious layout, and desirable amenities like a gas fireplace and eat-in kitchen, appealing to buyers. Its location in Pelham Gardens adds to its attractiveness."
20199507,6,moderate,moderate,fast,fast,"The property is well-located in a desirable area with ample space and amenities, which typically leads to a moderate selling time of 5 to 92 days.","The property features desirable attributes like a pool, spacious living areas, and is located in a sought-after school district, which typically leads to a quick sale.","The property features desirable attributes like a pool, spacious living areas, and is located in a sought-after school district, which typically leads to quick sales."
2092970402,43,moderate,moderate,slow,slow,"The property is well-maintained and located in a decent neighborhood, which typically attracts buyers. However, its age and the presence of tenants may have contributed to a moderate selling time.","The property is a 94-year-old condo/townhouse in a rent-controlled area, which typically leads to slower sales. Additionally, the description lacks appealing features that attract quick buyers.","The property is a well-maintained bungalow in a rent-controlled area, which may deter some buyers. Additionally, the age of the property (94 years) could also contribute to a slower sale."
20175413,3,fast,moderate,moderate,fast,"The property is well-remodeled and located in a desirable school district, which typically attracts buyers. However, the age of the home and market conditions suggest a moderate selling time.","The property features extensive renovations and desirable attributes like a spacious layout and modern amenities, which typically attract buyers. However, the presence of slow-selling keywords suggests a moderate selling timeframe.","The property features modern renovations, a desirable location in a sought-after school district, and appealing amenities like a spacious layout and outdoor living space, indicating high buyer interest."
250349152,80,moderate,moderate,moderate,moderate,"The property has a large price improvement and offers contemporary luxury features, which likely attracted buyers. However, the age of the property and market conditions suggest a moderate selling time.","The property has a large price improvement and numerous luxury features, which typically attract buyers. However, the presence of slow-selling discriminative words suggests a moderate selling time.","The property features a large price improvement and modern amenities, which typically attract buyers. However, the presence of slow-selling discriminative words suggests a moderate selling time."
19870658,55,moderate,moderate,moderate,moderate,"The property has appealing features and a prime location, which typically attract buyers. However, its age and size may lead to a moderate selling time, likely between 5 to 92 days.","The property features high-end amenities and a desirable location, but the age of the home and specific terms like 'ensuite' suggest it may not attract immediate buyers, leading to a moderate selling time.","The property features high-end amenities and a desirable location, but lacks fast-selling keywords. Its extensive description suggests appeal, likely leading to a moderate selling time."
2080383289,142,moderate,moderate,moderate,moderate,"The property has a large size and multiple bedrooms, which may attract families, but its age and lack of parking could slow interest. Thus, it likely sold in a moderate timeframe.","The property has a good number of bedrooms and bathrooms, but lacks specific fast-selling features. Its age and location may contribute to a moderate selling time.","The property features 6 bedrooms and an eat-in kitchen, which are appealing attributes. However, the lack of discriminative fast-selling words suggests a moderate selling time."
70448381,26,fast,moderate,fast,fast,"The property is well-maintained and located in a desirable neighborhood, which typically attracts buyers. However, the age of the building and lack of parking may have contributed to a moderate selling time.","The property is described with appealing features like 'Bright', 'Beautiful', and 'Well Maintained', along with modern amenities and a desirable location, suggesting a quick sale.","The property features modern amenities, a vibrant neighborhood, and a strong sense of community, which are appealing to buyers. The description emphasizes convenience and lifestyle, likely leading to a quick sale."
31990308,110,moderate,moderate,moderate,moderate,"The property has a good size and potential for conversion, which typically attracts buyers. However, the age and location may have contributed to a moderate selling time.","The property has a shared driveway and a garage, which may appeal to buyers, but lacks strong fast-selling keywords. Its age and size suggest a moderate market response.","The property has appealing features like a large size and potential for conversion, but the presence of a shared driveway and age may slow its sale, leading to a moderate selling time."
32328209,140,moderate,slow,slow,slow,"The property has not been sold recently and is being listed for the first time, indicating a potentially longer time on the market. Its unique features may also require more time to attract buyers.","The property has not been sold recently and is the original owner's first listing, indicating potential challenges in attracting buyers. Additionally, the absence of fast-selling keywords suggests a longer market time.","The property has not sold recently and is the original owner's first listing, indicating potential challenges in attracting buyers. Additionally, the lack of fast-selling keywords suggests a longer market time."
2052959208,104,moderate,moderate,fast,fast,"The property is well-maintained and offers desirable features, but its age and location may contribute to a moderate selling time, likely taking between 71 to 247 days.","The property features a renovated kitchen, spacious layout, and includes all utilities, which are attractive selling points. Its location near transportation and shopping also suggests a quick sale.","The property features a renovated kitchen with high-end materials, a spacious layout, and includes all utilities, making it attractive to buyers. Its location near transport and amenities adds to its appeal."
20325412,33,moderate,moderate,moderate,moderate,"The property is located in a desirable area near major attractions, but it requires some work, which may have contributed to a moderate selling time of 5 to 92 days.","The property has appealing features like a prime location and potential for an ADU, but it also needs work, which may slow down the sale. Thus, it likely sold in a moderate timeframe.","The property has appealing features like a prime location and potential for an ADU, but it also needs work and is being sold 'As Is', which may slow down buyer interest."
89066566,98,moderate,moderate,fast,fast,"The property is a luxurious two-bedroom condo in a prime location with great amenities, which typically attracts buyers. However, the age and size suggest a moderate selling time, likely between 71 to 247 days.","This property features modern amenities, stunning views, and a prime location in New York, which are appealing to buyers. The description emphasizes luxury and convenience, suggesting a quick sale.","The property features modern amenities, stunning views, and a prime location in New York, which are highly desirable traits that typically lead to quick sales."
4145831,22,fast,slow,slow,slow,"The property is a solid brick raised ranch in need of updating and sold AS-IS, which typically leads to a longer time on the market, resulting in a slow sale.","The property is a solid brick raised ranch in need of updating and is sold AS-IS, which typically indicates a longer selling period. Additionally, it lacks modern features that attract buyers quickly.","The property is a solid brick raised ranch in need of updating and sold AS-IS, which typically appeals to a narrower market, leading to a longer time on the market."
2070280948,250,slow,moderate,moderate,moderate,"The property has a lot of appealing features, including dual units and ample space, which typically attract buyers. However, the age of the property and market conditions may have contributed to a moderate selling time.","The property has appealing features like a large living space and multiple bathrooms, but lacks fast-selling keywords. Its age and location may contribute to a moderate selling time.","The property features multiple desirable attributes like spacious units and proximity to amenities, but lacks high-demand keywords associated with fast sales, indicating a moderate selling time."
