zpid,GT,GT_class,basic_tom,words_tom,full_tom,basic_reason,words_reason,full_reason
348492503,68,fast,fast,fast,fast,"The property is well-located in Flushing with appealing features like hardwood floors and a balcony. Such amenities and location typically attract buyers quickly, leading to a fast sale.","The property features desirable amenities like hardwood floors, granite countertops, and a doorman, along with its prime location near transport and shopping, indicating a fast sale.","The property features desirable amenities like hardwood floors, granite countertops, and a balcony, along with a 24-hour doorman, making it appealing for quick sales in a competitive market."
331637925,78,fast,fast,fast,fast,"The property is newly renovated and offers desirable features like expansive views and high-end appliances, likely attracting buyers quickly. Its location and amenities also contribute to a fast sale.","The property features high-end finishes, a desirable location with expansive views, and includes all utilities in the maintenance, making it highly attractive and likely to sell quickly.","The property features high-end renovations, a desirable location with expansive views, and includes all utilities in the maintenance fee, making it highly appealing and likely to sell quickly."
20112438,44,moderate,slow,slow,slow,"The property is a fixer-upper in a well-established community, which may attract buyers looking for renovation projects. However, its age and condition likely contributed to a longer selling time.","The property is described as a fixer-upper with potential for improvement, which typically attracts buyers looking for projects, leading to a longer time on the market.","The property is described as a fixer-upper with potential for improvement, which typically attracts buyers looking for projects, leading to a longer time on the market."
20644484,59,slow,moderate,fast,fast,"The property is described as a desirable remodeled home in a prime location, which typically attracts buyers quickly. However, the age of the property and its specific features suggest a moderate selling time.","The property features a modern design, great outdoor space, and is located in a desirable area near amenities, which typically attracts buyers quickly, leading to a fast sale.","The property features a desirable location in University Hills, modern amenities, and outdoor entertaining spaces, appealing to buyers. The vibrant neighborhood and remodeled status likely contributed to a quick sale."
20792678,42,moderate,fast,fast,fast,"The property is located in a desirable area of Hollywood with luxury amenities, which typically attracts buyers quickly. The appealing features and competitive market likely contributed to a fast sale.","This property features desirable amenities, a prime location in Hollywood, and a chic design, which are appealing to buyers. The description suggests a luxurious lifestyle, likely attracting quick interest.","This property features desirable amenities, a prime location in Hollywood, and a chic design, which are appealing to buyers. The description emphasizes luxury and convenience, likely leading to a quick sale."
2067244922,35,moderate,fast,fast,fast,"The property is located in a desirable area with great amenities and schools, which typically leads to a quick sale. Its appealing features and competitive pricing likely contributed to a fast selling time.","The property is located in a vibrant area with great amenities and schools, and the description highlights desirable features like a spacious layout and modern kitchen, indicating strong buyer interest.","The property is a desirable townhome in a vibrant location with modern amenities and community features, which typically attracts buyers quickly, leading to a fast sale."
20766328,31,moderate,moderate,moderate,fast,"The property, with its appealing features and prime location, likely attracted interest but may have taken longer to sell due to its age and specific buyer market, resulting in a moderate selling time.","The property features appealing characteristics like a vintage Craftsman style and a prime location, but lacks fast-selling keywords. This suggests a moderate selling time.","The property features a desirable Craftsman style, updated interiors, and a prime location near amenities, which are attractive to buyers, likely leading to a quick sale."
20755030,172,slow,moderate,fast,fast,"The property is well-located in a desirable area with urban amenities, which typically attracts buyers. However, the age of the building and the specific market conditions may lead to a moderate selling time.","The property is located in a desirable area of Los Angeles with urban conveniences and has features like private garages, which are attractive to buyers, indicating a fast sale.","The property is located in a desirable area of Los Angeles with urban conveniences and features two units, which typically attract buyers quickly. The description emphasizes convenience and lifestyle, appealing to many."
20747099,24,moderate,fast,moderate,fast,"The property is located in a desirable area with unique architectural features and modern updates, likely attracting buyers quickly. Open houses and a deadline for offers suggest a competitive market.","The property features charming details and a desirable location, but lacks fast-selling keywords. The open house schedule suggests a moderate selling timeframe, likely 16-50 days.","The property features timeless charm, modern updates, and is located in a desirable neighborhood with vibrant amenities. Its unique characteristics and appeal likely contributed to a quick sale."
20007020,29,moderate,moderate,moderate,moderate,"The property is located in a desirable area with potential for transformation, which may attract buyers. However, its age and need for updates suggest a moderate selling time.","The property is described as a 'diamond in the rough' needing transformation, which may deter some buyers. However, its spacious layout and amenities suggest a moderate selling time.","The property has potential as a 'diamond in the rough' which may attract buyers looking for a project, but its age and need for updates could lead to a moderate selling time."
65248686,42,moderate,moderate,slow,fast,"The property is located in a desirable area with luxury features, which typically attracts buyers. However, the age of the property and market conditions suggest a moderate selling time.","The property is located in Brentwood, which is associated with slow-selling terms. Additionally, the description emphasizes luxury and convenience, but lacks urgency or competitive pricing indicators.","The property is located in Brentwood, a highly sought-after area, and features luxurious amenities and modern conveniences, which typically attract buyers quickly."
19935532,34,moderate,moderate,fast,fast,"The property is well-remodeled and located in a desirable area, which typically attracts buyers. However, the age of the condo and market conditions suggest a moderate selling time.","The property features modern upgrades and is located in a desirable area close to amenities, which typically attracts buyers quickly. The description emphasizes its appeal, suggesting a fast sale.","The property features desirable attributes like a remodeled interior, a private patio, and proximity to amenities, which are appealing to buyers, leading to a fast sale."
20184516,7,fast,moderate,moderate,moderate,"The property has potential for various uses, which may attract buyers, but its age and the need for updates could lead to a moderate selling time of 16 to 50 days.","The property has potential for expansion and various options, which may attract buyers, but its age and the need for updates could lead to a moderate selling time.","The property has potential for expansion and ADU options, appealing to buyers looking for versatility. However, its age and basic features may slow down the sale, leading to a moderate selling time."
20031276,5,fast,moderate,moderate,moderate,"The property description highlights its appealing features and location, suggesting it may attract buyers. However, the age of the home and market conditions likely contributed to a moderate selling time.","The property features appealing amenities and a desirable location, but lacks the fast-selling keywords. Its charm and size suggest a moderate selling time of 16 to 50 days.","The property features appealing amenities and a desirable location, but lacks fast-selling keywords. Its charm and size suggest a moderate selling time of 16 to 50 days."
32280624,76,fast,fast,fast,fast,"The property is located in a desirable neighborhood and features attractive amenities like a bi-level deck and a finished basement, likely appealing to buyers, leading to a quick sale.","The property is located in a desirable neighborhood and features appealing amenities like a bi-level deck and a finished basement, which are attractive to buyers, suggesting a quick sale.","The property features desirable attributes like a spacious kitchen, a bi-level deck, and a finished basement, all in a sought-after neighborhood. These factors likely contributed to a quick sale."
2053149325,101,fast,moderate,fast,fast,"The property has a good size and income potential, but its age and location may have contributed to a moderate selling time, likely taking between 104 to 197 days to sell.","The property features desirable attributes such as a large living space, multiple bedrooms, and income potential, which are appealing in the New York market, likely leading to a quick sale.","The property features desirable attributes such as a large living space, multiple bedrooms, and income potential, which are appealing to buyers. Its location near transportation and amenities further enhances its attractiveness, likely leading to a quick sale."
20029574,112,slow,moderate,fast,fast,"The property is well-located and features many desirable amenities, but its age and the competitive market may have contributed to a moderate selling time of 26 to 65 days.","The property is well-located in Studio City, features modern amenities, and has a strong appeal for first-time buyers. The description emphasizes convenience and lifestyle, which typically attracts buyers quickly.","The property features desirable attributes like a modern layout, en-suite bathrooms, and a prime location in Studio City, which typically attracts buyers quickly, leading to a fast sale."
3657034,27,fast,fast,fast,fast,"The property is fully renovated with modern updates and desirable features, likely attracting buyers quickly. Its location in a sought-after neighborhood further supports a fast sale.","The property features extensive renovations, modern amenities, and desirable location attributes, which typically attract buyers quickly, suggesting a fast sale.","The property features extensive renovations, modern amenities, and desirable location attributes, which typically attract buyers quickly, suggesting a fast sale."
20490318,38,moderate,moderate,moderate,fast,"The property is well-maintained and located in a desirable area, which typically attracts buyers. However, the age and size suggest it may take longer to sell, resulting in a moderate selling time.","The property features desirable amenities and is located in a sought-after area, but the presence of slow-selling keywords like 'ensuite' suggests a moderate selling time.","The property features desirable amenities like a chef's kitchen, ensuite bathrooms, and a great location in Beverlywood, which are attractive to buyers, leading to a quick sale."
20967568,32,moderate,fast,fast,fast,"The property is new construction with attractive features like solar panels and modern finishes, and the urgency in the description suggests it sold quickly, likely within 16 days.","The property features new construction, fully paid solar panels, and modern finishes, which are highly desirable. The urgency in the description suggests it will sell quickly.","The property features new construction, fully paid solar panels, and modern finishes, which are highly desirable. The urgency in the description suggests it will attract buyers quickly."
2054103347,134,moderate,fast,fast,fast,"The property is fully renovated and located in a prime area of Elmhurst, which typically attracts buyers quickly. The absence of board approval also facilitates a faster sale.","The property features extensive renovations and is located in a prime area with easy access to transportation, which typically attracts buyers quickly, indicating a fast sale.","The property features extensive renovations and modern amenities, which are highly desirable in the competitive New York market. Its prime location and no board approval likely contributed to a quick sale."
65576550,108,slow,moderate,slow,moderate,"The property is well-located with appealing features, but its age and the 'AS IS' condition may have contributed to a moderate selling time, likely between 40 to 68 days.","The property is described as being sold 'AS IS' and includes terms like 'doorman' and 'onsite management', which are often associated with slower sales in the Chicago market.","The property is well-located near amenities and has appealing features like natural light and updated flooring. However, the mention of being sold 'AS IS' may deter some buyers, leading to a moderate sale time."
31535044,231,slow,moderate,slow,slow,"The property is located in a prime area of Manhattan and has appealing features, but given its age and the current market conditions, it likely sold in a moderate timeframe of 104 to 197 days.","The property features 'Scavolini' in the kitchen, a term associated with slow-selling homes in New York. Additionally, the lengthy description and high price point suggest a longer market time.","The presence of 'Scavolini' in the description suggests a focus on luxury but also indicates a slower market trend. Additionally, the high price point and specific location may contribute to a longer selling time."
63693735,74,slow,moderate,moderate,fast,"The property has appealing vintage charm and modern amenities, which typically attract buyers. However, the age of the building and market conditions may lead to a moderate selling time.","The property has vintage charm and modern conveniences, appealing features for buyers. However, the age of the building and lack of trendy keywords suggest a moderate selling time.","The property features vintage charm, modern conveniences, and is located in a desirable area with easy access to amenities, which typically attracts buyers quickly."
4021379,91,slow,moderate,fast,fast,"The property has a lot of appealing features, including a remodeled kitchen and spacious layout, which likely attracted buyers. However, its age and location may have contributed to a moderate selling time.","The property features appealing attributes like a remodeled kitchen, spacious living areas, and a private yard, which are attractive to buyers. The inviting description suggests a quick sale.","The property features a sunlit porch, remodeled kitchen, and spacious layout, appealing to buyers. Its location in Chicago and modern amenities suggest a quick sale, likely under 40 days."
65243211,6,fast,moderate,moderate,fast,"The property has appealing features like solar panels and ample storage, but its age and location in Los Angeles may lead to a moderate selling time, likely between 16 to 50 days.","The property has appealing features like solar panels and a charming design, but lacks highly sought-after keywords that typically indicate a fast sale, suggesting a moderate selling time.","The property features appealing amenities like solar panels and a convenient layout, along with a strong call to action in the description, suggesting it likely sold quickly."
2054930103,37,moderate,fast,fast,fast,"The property features two homes on one lot with modern upgrades and rental potential, appealing to buyers. Its desirable location and amenities likely contributed to a quick sale.","The property features a newly built ADU, modern renovations, and is located in a desirable area of Los Angeles. The potential rental income from the ADU adds significant appeal, likely leading to a quick sale.","The property features a newly built ADU, modern renovations, and desirable amenities like a solar system and rental potential, making it highly attractive to buyers, leading to a fast sale."
113951501,43,moderate,fast,fast,fast,"The property is located in a desirable area with appealing features and amenities, likely attracting buyers quickly. Its unique layout and outdoor space enhance its marketability, leading to a fast sale.","This property is located in a desirable Bucktown area with appealing features like a large deck, modern kitchen, and low HOA fees. The vibrant neighborhood and unique attributes suggest a quick sale.","The property is located in the desirable Bucktown neighborhood, features modern amenities, and has a unique layout with outdoor space, making it highly appealing to buyers, likely leading to a quick sale."
3711695,16,fast,fast,fast,fast,"The property is a spacious penthouse in a prime location with modern updates and vintage charm, likely attracting buyers quickly. Its desirable features suggest a fast sale.","The property features desirable attributes like a spacious layout, modern updates, and a prime location in East Lakeview, which are appealing to buyers, likely leading to a quick sale.","The property features modern updates, vintage charm, and a prime location near amenities, which are appealing to buyers. The description emphasizes spaciousness and natural light, likely attracting quick interest."
21293157,41,moderate,moderate,slow,slow,"The property is a large Spanish home needing a total remodel, which may attract buyers looking for renovation projects. This likely resulted in a moderate selling time of 16 to 50 days.","The property is described as needing a total remodel, which typically indicates a longer selling period. Additionally, it lacks fast-selling keywords, suggesting it may not attract quick buyers.","The property is a large Spanish home needing a total remodel, which typically attracts buyers looking for fixer-uppers. This can lead to a longer time on the market, especially in a competitive area."
30742552,106,moderate,moderate,fast,fast,"The property is well-located and has desirable features, but its age and size may have contributed to a moderate selling time, likely taking between 104 to 197 days to sell.","The property is located in a prime area with desirable features like updated appliances and a backyard, which typically attract buyers quickly, suggesting a fast sale.","The property features desirable attributes such as updated appliances, ductless air conditioning, and a legal two-family setup, which are appealing to buyers, likely leading to a fast sale."
31514764,219,slow,fast,fast,fast,"The property is located in a prime area of Manhattan with numerous amenities and attractions, which typically leads to a quick sale. The studio's features and location likely attracted buyers rapidly.","The property is located in a prime area of Manhattan with numerous amenities and attractions, which typically leads to a quicker sale. The description highlights desirable features that appeal to buyers.","The property is located in a highly desirable area of Manhattan with numerous amenities and attractions, which typically leads to a fast sale. The features and luxury aspects also appeal to buyers."
79739196,156,moderate,fast,fast,fast,"The property features desirable amenities like a modern kitchen and laundry in-unit, along with its prime location in New York, likely contributing to a quick sale.","The property features modern updates like a new kitchen and is located in a convenient area with access to public transport and parks, which typically attracts buyers quickly.","The property features modern updates, a desirable location near public transport and parks, and appealing attributes like hardwood floors and laundry in-unit, suggesting high buyer interest."
253420609,44,moderate,fast,fast,fast,"The property is a newer construction luxury condo in a desirable area, which typically attracts buyers quickly. Its appealing features and location likely contributed to a fast sale.","The property is a spacious, newer construction condo in a desirable area (Bucktown) with luxury features and amenities, which typically attract buyers quickly, leading to a fast sale.","The property features high-demand attributes like luxury finishes, a desirable location in Bucktown, and modern amenities, which typically attract buyers quickly, suggesting a fast sale."
68992594,31,moderate,moderate,fast,fast,"The property is well-located with attractive amenities, but its age and size may lead to a moderate selling time, likely taking between 26 to 65 days to sell.","The property is located in a desirable area with resort-like amenities and is conveniently close to major attractions, which typically leads to a fast sale.","The property features desirable amenities like pools, gyms, and tennis courts, along with its prime location near shopping and restaurants, making it highly appealing to buyers."
32162440,331,slow,moderate,fast,fast,"The property has desirable features and ample space, which typically attract buyers. However, the market in New York can be competitive, leading to a moderate selling time.","The property features desirable attributes like six bedrooms and five baths, along with high-end finishes and central air, which are appealing in the New York market, suggesting a fast sale.","The property features desirable attributes such as six bedrooms, five baths, and modern amenities like stainless steel appliances and hardwood floors, which are appealing to buyers, indicating a fast sale."
30721501,180,moderate,moderate,moderate,moderate,"The property is a mix-use building with significant features and recent updates, which typically attract buyers. However, the age and tenant situation may have contributed to a moderate selling time.","The property has desirable features and recent updates, but lacks fast-selling keywords. Its mixed-use nature and location may attract interest, leading to a moderate selling time.","The property has desirable features like recent updates and a mix-use layout, but the age and lack of leases for tenants may slow down the sale, leading to a moderate selling time."
55501260,111,moderate,fast,fast,fast,"The property is located in a highly desirable area with luxury amenities, which typically leads to a quick sale. The features and location suggest it likely sold within 0 to 104 days.","The property is located in a highly desirable area with luxury amenities and features that appeal to buyers. The description emphasizes entertaining space and natural light, which are attractive selling points.","The property is located in a highly desirable area with luxury features and amenities, which typically attract buyers quickly. The description emphasizes convenience and modern living, suggesting a fast sale."
4022169,89,slow,moderate,moderate,moderate,"The property is a solid starter home in a desirable area, which typically attracts buyers. However, its age and need for updates may lead to a moderate selling time.",The property is a solid starter home with potential but lacks high-demand features or recent renovations that typically attract quick buyers. Its age and need for updates suggest a moderate selling time.,"The property is a solid starter home with potential for customization, located in a desirable area. However, the age and need for updates may lead to a moderate selling time."
70473695,84,slow,fast,fast,fast,"The property is in a highly desirable location with excellent amenities and features, which likely contributed to a quick sale, typically within 0 to 40 days.","The property is located in a desirable area with numerous amenities and features that appeal to buyers, such as natural light, updated appliances, and proximity to public transport, suggesting a quick sale.","The property features desirable amenities, a prime location in West Loop, and modern updates, which are appealing to buyers. The presence of a doorperson and proximity to public transport further enhance its attractiveness."
20445636,42,moderate,fast,fast,fast,"The property features modern amenities and a desirable location in Los Angeles, which likely attracted buyers quickly, resulting in a fast sale within 0 to 16 days.","The property features a modern design with desirable amenities like an ADU and a Zen backyard, located in a sought-after area, which typically attracts buyers quickly.","The property features a modern design with desirable amenities like an ADU and a Zen backyard, appealing to buyers. Its prime location in a sought-after area likely contributed to a quick sale."
20530121,54,slow,fast,slow,slow,"The property is located in a highly desirable area of Bel Air and features modern amenities, which likely attracted buyers quickly. Its new construction status also contributes to a fast sale.","The property features several slow-selling discriminative words like 'roscomare' and 'ensuite', indicating it may not attract buyers quickly despite its desirable location and amenities.","The presence of discriminative words like 'roscomare' and 'ensuite' suggests a slower market appeal, as these terms are associated with properties that tend to sell more slowly in Los Angeles."
4151078,79,slow,fast,fast,fast,"The property features a modern open floor plan and extensive renovations, making it highly appealing. Its prime location and turn-key condition likely contributed to a quick sale.","The property features a beautiful open floor plan, modern amenities, and is newly rehabbed, which are appealing traits that typically attract buyers quickly. Its location and turn-key condition further enhance its marketability.","The property features a newly rehabbed interior, modern amenities, and is located in a desirable area with convenient access to shopping and transportation, indicating strong buyer interest."
32033253,86,fast,moderate,moderate,fast,"The property has desirable features such as a prime location, ample space, and good schools, which typically attract buyers. However, the age and size may lead to a moderate selling time.","The property has appealing features like southern exposure and a prime location, but lacks strong fast-selling keywords. This suggests a moderate selling time.","The property features desirable attributes such as a prime location, ample space, and the potential for vacant delivery, which typically attract buyers quickly, leading to a fast sale."
20759336,14,fast,moderate,moderate,fast,"The property is located in a desirable neighborhood with appealing features, which typically leads to a moderate selling time. It likely attracted interest but may not have sold within the fast range.","The property features desirable attributes like a gourmet kitchen and spacious layout, but the age of the home and lack of fast-selling keywords suggest a moderate selling time.","The property features desirable attributes like a gourmet kitchen, spacious layout, and a private backyard, along with its location in a trending neighborhood, likely contributing to a fast sale."
32303006,169,moderate,moderate,fast,fast,"The property is in a desirable location with appealing features, but its age and size may have contributed to a moderate selling time, likely taking between 104 to 197 days.","The property is located in a desirable neighborhood with no HOA fees, and its features like granite countertops and hardwood flooring appeal to buyers. The description emphasizes convenience and charm, suggesting a quick sale.","The property is located in a desirable neighborhood with no HOA fees, features modern amenities, and is a commuter's dream, which typically attracts buyers quickly."
32088282,149,moderate,moderate,moderate,fast,"The property has appealing features and is located in a desirable area, but its age and the condo/townhouse type may have contributed to a moderate selling time.","The property has appealing features and is located in a desirable area, but lacks fast-selling keywords. This suggests a moderate selling time, likely between 104 to 197 days.","The property features desirable attributes such as a finished basement, updated roof, and proximity to schools and parks, which are appealing to buyers, likely leading to a quick sale."
3808927,40,fast,slow,slow,slow,"The property is a fixer-upper in need of repairs and sold as-is, which typically leads to a longer time on the market. Additionally, its age and condition may deter quick sales.","The property is a fixer-upper in need of significant repairs and is sold as-is, which typically attracts fewer buyers. Additionally, the age and condition may lead to a longer selling period.","The property is a fixer-upper in an upcoming area, which may deter quick buyers. The 'sold-as-is' condition and need for repairs suggest a longer selling period."
3676083,26,fast,fast,fast,fast,"The property was likely sold fast due to its appealing features, modern updates, and prime location in a friendly neighborhood, which typically attract buyers quickly.","The property features modern updates, a spacious layout, and a desirable location in Chicago, which are appealing to buyers. The description emphasizes move-in readiness and charm, likely attracting quick offers.","The property features modern updates, a desirable location, and a spacious layout, which are appealing to buyers. The description emphasizes move-in readiness and convenience, likely leading to a quick sale."
2054676407,183,moderate,slow,slow,slow,"The property is being sold 'as is' with no guarantees on plumbing, heating, or electric, which may deter buyers, leading to a longer time on the market.","The property is being sold 'as is' with no representation of plumbing, heating, or electric, which typically deters buyers and leads to a longer time on the market.","The property is being sold 'as is' with no representation of plumbing, heating, or electric functionality, which may deter buyers and lead to a longer time on the market."
21299955,28,moderate,moderate,moderate,fast,"The property is likely to have sold in a moderate timeframe due to its appealing features and location, which typically attract buyers, but the age of the condo may have slightly extended the selling period.","The property is a charming condo in a desirable area, but its age and specific features may not attract immediate buyers. The description lacks fast-selling keywords, suggesting a moderate sale time.","The property features appealing attributes like a spacious layout, high ceilings, and a private patio, which are attractive to buyers. The location in a desirable community likely contributed to a quick sale."
19972196,9,fast,moderate,fast,fast,"The property is well-located with appealing features and amenities, which typically attract buyers. However, the age of the home and market conditions suggest a moderate selling time.","The property features a serene atmosphere, modern amenities, and meticulous landscaping, appealing to buyers. Its location near shops and schools enhances its desirability, likely leading to a quick sale.","The property features a turnkey condition, modern amenities, and a desirable location near parks and schools, which are attractive to buyers, likely leading to a quick sale."
3970817,162,slow,moderate,moderate,fast,"The property has appealing features like a spacious layout and potential for creativity, which likely contributed to a moderate selling time of 40 to 69 days.","The property has appealing features like a spacious layout and potential for a fourth bedroom, but lacks strong fast-selling keywords. This suggests a moderate selling time.","The property features appealing attributes like a spacious layout and potential for customization, which are attractive to buyers. The description emphasizes creativity and space, likely leading to a quick sale."
113952781,23,fast,fast,fast,fast,"The property is located in a prime area with desirable features and amenities, likely attracting buyers quickly. Its appealing description suggests it sold within 0 to 40 days.","This property is in a prime location with desirable features like city views, a modern kitchen, and proximity to amenities, which typically leads to a quick sale.","The property features desirable amenities, a prime location near parks and restaurants, and modern upgrades, which are appealing to buyers, likely leading to a quick sale."
50893764,86,slow,moderate,fast,fast,"The property has appealing features and a great location, which typically attract buyers. However, the age of the house and market conditions suggest it sold in a moderate timeframe.","The property features a desirable location, modern updates, and a spacious layout, which are appealing to buyers. The presence of a huge backyard and potential for a pool adds to its attractiveness, likely leading to a quick sale.","The property features a desirable open floor plan, modern updates, and a large backyard, which are appealing to buyers. Its location at the end of a cul-de-sac adds to its attractiveness, likely leading to a quick sale."
30711818,154,moderate,moderate,moderate,fast,"The property is a solid brick 2-family house in a prime location, which typically attracts buyers. However, the cash deal requirement may limit the buyer pool, leading to a moderate selling time.","The property is a solid brick 2-family house in a prime location, but the cash deal requirement and age may deter some buyers, leading to a moderate selling time.","The property is a solid brick 2-family house in a prime location, delivered vacant, which typically attracts buyers quickly. The cash deal requirement may also expedite the sale."
20116094,6,fast,slow,slow,slow,"The property has been on the market for a significant time, likely due to its age and the need for renovations, which can deter buyers looking for move-in ready homes.","The property is described as a 'Diamond-In-The-Rough' needing a makeover, which may deter buyers looking for move-in ready homes. Additionally, its age and limited features suggest a longer selling time.","The property has a low number of bedrooms and bathrooms, is older, and requires significant renovations, which may deter buyers, leading to a longer time on the market."
65563266,118,slow,fast,fast,fast,"The property is highly upgraded in a prime location with desirable amenities, which likely attracted buyers quickly, resulting in a fast sale.","The property features stunning upgrades, great amenities, and a prime location in Chicago, which are appealing factors that typically lead to a fast sale.","The property features high-end upgrades, desirable amenities, and a prime location near the lake and city attractions, which typically attract buyers quickly, indicating a fast sale."
2052889203,93,fast,fast,fast,fast,"The property is well-located with numerous amenities and recent renovations, which likely attracted buyers quickly, resulting in a fast sale within 0 to 104 days.","The property features desirable amenities like a fitness center, swimming pool, and ample storage, along with recent renovations, which typically attract buyers quickly in New York.","The property features numerous appealing amenities, recent renovations, and a prime location, which are likely to attract buyers quickly, resulting in a fast sale."
2067456229,280,slow,moderate,slow,fast,"The property is a large 1 bed condo in New York, which typically attracts buyers, but its age and lack of parking may have contributed to a moderate selling time.",The description lacks appealing features and discriminative words associated with fast-selling properties. The age of the condo and absence of parking may also contribute to a slower sale.,"The property is a large 1 bed 1 bath condo in New York, which is a desirable location. The inclusion of all utilities adds convenience, likely appealing to buyers, leading to a fast sale."
20494898,52,slow,fast,fast,fast,"The property is brand new and features a desirable layout with modern amenities, which typically attracts buyers quickly. Its location in Los Angeles also contributes to a fast sale.","The property features a brand-new design with desirable amenities like an accessory dwelling unit and a chef-inspired kitchen, which are attractive to buyers, leading to a quick sale.","The property features a brand-new design with desirable amenities like an ADU, luxury kitchen, and spacious layout, appealing to buyers. The use of fast-selling keywords suggests a quick sale."
2052924368,86,fast,moderate,moderate,moderate,"The property has a lot of potential and is located in a desirable area, but its age and need for customization may have contributed to a moderate selling time.","The property has potential and a great location, but lacks specific high-demand features or finishes that typically lead to fast sales. It may attract moderate interest.","The property has potential for customization and is located in a desirable area, but lacks fast-selling keywords. This suggests a moderate selling time, likely between 104 to 197 days."
82870187,38,moderate,moderate,moderate,fast,"The property has appealing features like stunning views and a prime location, but its age and 'as is' condition may have contributed to a moderate selling time.","The property has appealing features like a great view and amenities, but the mention of being sold 'as is' and the age of the building may slow down interest, leading to a moderate selling time.","The property features stunning views, a desirable location near UCLA and Westwood, and a full-service building with numerous amenities, which are attractive to buyers, likely leading to a quick sale."
19957045,8,fast,moderate,moderate,fast,"The property has appealing features and is located in a desirable school district, which typically attracts buyers. However, the age of the house may have contributed to a moderate selling time.","The property features desirable attributes like a modern kitchen and a good school district, but lacks fast-selling keywords. This suggests a moderate selling time.","The property features desirable attributes like a modern kitchen, updated plumbing, and a great school district, which are appealing to buyers, likely leading to a quick sale."
20783150,39,moderate,moderate,moderate,moderate,"The property is located in a desirable area with unique features, which typically attracts buyers. However, the age of the home and size may have contributed to a moderate selling time.","The property has appealing features and is located in a desirable area, but the age of the home and lack of modern amenities may have contributed to a moderate selling time.","The property features desirable attributes like a luxurious primary suite and outdoor space, but lacks fast-selling keywords. This suggests a moderate selling timeframe."
19950631,57,slow,moderate,moderate,fast,"The property is expansive and located in a desirable area, which typically attracts buyers. However, its age and size may lead to a moderate selling time, likely taking 16 to 50 days.","The property features high-end amenities and is located in a desirable area, but its age and size may contribute to a longer selling period, resulting in a moderate selling time.","The property features desirable amenities like a spacious layout, modern kitchen, and outdoor entertaining space, which are appealing to buyers. Its location in a sought-after area likely contributed to a quick sale."
32144320,78,fast,moderate,moderate,fast,"The property features modern updates and a desirable location, which typically attracts buyers. However, the age of the home and the condo/townhouse type may have contributed to a moderate selling time.","The property features appealing renovations and a spacious layout, but lacks fast-selling keywords. Its age and location may contribute to a moderate selling time.","The property features a renovated kitchen, spacious bedrooms, and a landscaped yard in a tranquil neighborhood, which are appealing attributes that typically lead to a fast sale."
87923413,139,slow,fast,fast,fast,"This luxury condo in a desirable area with high-end amenities and features likely attracted buyers quickly, resulting in a fast sale within 0 to 26 days.","This luxury condo in a desirable area with high-end features and amenities is likely to attract buyers quickly, especially given its prime location and modern upgrades.","The property features luxury amenities, a desirable location in DTLA, and a sought-after floor plan, which typically attracts buyers quickly, leading to a fast sale."
243991709,53,slow,moderate,fast,fast,"The property is well-located and features modern amenities, which typically attract buyers. However, the selling time suggests a moderate market response, likely due to competition or pricing.","The property features modern amenities, a desirable location near shops and parks, and a solar system, which are attractive to buyers, likely leading to a quick sale.","The property features modern amenities, a desirable location near shops and parks, and energy-efficient solar power, which are attractive to buyers, likely leading to a quick sale."
3997534,56,moderate,slow,slow,slow,"The property is a fixer-upper requiring rehab work, which typically leads to a longer time on the market. Additionally, its age and condition may deter quick sales, resulting in a slow selling process.","The property requires significant rehab work and is positioned as a fixer-upper, which typically leads to longer selling times. Additionally, the age of the home may deter some buyers.","The property requires significant rehab work, which typically deters quick sales. Additionally, the lack of appealing features and the age of the home may contribute to a longer time on the market."
21309016,31,moderate,fast,fast,fast,"The property is well-appointed with desirable features and located near a major development project, likely attracting buyers quickly. Its appeal and investment potential suggest a fast sale.","The property features a desirable Spanish-style design, a detached studio for rental potential, and is located near a major development project, which likely attracted buyers quickly.","The property features desirable attributes like a detached studio, modern kitchen, and is located near a major development, which likely attracted buyers quickly, resulting in a fast sale."
4151179,55,moderate,moderate,moderate,moderate,"The property has good curb appeal and is well-maintained, but being an AS-IS estate sale may deter some buyers, leading to a moderate selling time.","The property has appealing features like curb appeal and a well-maintained structure, but it requires minor updates and is an AS-IS sale, which may slow down interest.","The property has appealing features like curb appeal and a well-maintained structure, but it requires minor updates. This suggests a moderate selling time as buyers may hesitate due to the AS-IS condition."
4080693,29,fast,fast,fast,fast,"The property is located in a desirable school district and features modern updates, which likely attracted buyers quickly. Its appealing attributes suggest a fast sale, likely under 40 days.","This property features desirable attributes like a renovated kitchen, spacious backyard, and is located in a sought-after school district, which typically leads to a quick sale.","This property features desirable attributes like a renovated kitchen, hardwood floors, and a spacious backyard, appealing to buyers. Its location in a sought-after school district further enhances its attractiveness, likely leading to a quick sale."
3738227,66,moderate,fast,fast,fast,"The property is highly desirable due to its extensive renovations, prime location in Lincoln Park, and ample amenities, likely leading to a quick sale within 0 to 40 days.","This property features extensive renovations, high-end finishes, and desirable amenities in a sought-after location, which typically leads to a quick sale, likely within 40 days.","This property features extensive renovations, high-end finishes, and desirable amenities in a sought-after location, which typically leads to quicker sales. The description emphasizes luxury and convenience."
