zpid,GT,GT_class,basic_tom,words_tom,full_tom,basic_reason,words_reason,full_reason
65563266,118,slow,fast,fast,fast,"The property is highly upgraded with desirable features and amenities in a prime location, which likely attracted buyers quickly, resulting in a fast sale.","The property features stunning upgrades, desirable amenities, and a prime location in Chicago, which are appealing factors that typically lead to a fast sale.","The property features high-end upgrades, desirable amenities, and a prime location near the lake and city attractions, which typically attract buyers quickly, indicating a fast sale."
2052889203,93,fast,moderate,moderate,fast,"The property has appealing features and amenities, but its age and location in a competitive market suggest it may take longer to sell, resulting in a moderate selling time.","The property has appealing features like ample storage, recent renovations, and amenities, but lacks fast-selling keywords. This suggests a moderate selling time.","The property features desirable amenities like ample storage, recent renovations, and a prime location near shops and parks, which typically attract buyers quickly, leading to a fast sale."
2067456229,280,slow,moderate,moderate,moderate,"The property is a large 1 bed condo in New York, which typically attracts buyers, but its age and lack of parking may have contributed to a moderate selling time.",The description lacks strong selling points and discriminative words associated with fast sales. The age of the property and its location may contribute to a moderate selling time.,The property has basic features and lacks high-demand amenities or location advantages that typically drive fast sales. Its moderate appeal suggests a longer time on the market.
20494898,52,moderate,fast,fast,fast,"The property is brand new and features a desirable layout with modern amenities, which typically attracts buyers quickly. Its location in Los Angeles also contributes to a fast sale.","The property is a brand-new home with desirable features like an accessory dwelling unit and luxury amenities, which typically attract buyers quickly in the Los Angeles market.","The property features desirable attributes like a brand-new build, spacious layout, and an accessory dwelling unit, which are appealing to buyers. The mention of luxury amenities suggests high demand."
2052924368,86,fast,moderate,moderate,moderate,"The property is located in a desirable area with good potential for customization, which typically attracts buyers. However, its age and need for remodeling may have contributed to a moderate selling time.","The property has potential and a great location, but lacks specific high-demand features or finishes that typically lead to fast sales. It may attract moderate interest.","The property has potential but lacks immediate appeal with no fast-selling keywords. Its location is good, but the need for remodeling may slow down interest, leading to a moderate sale."
82870187,38,moderate,moderate,moderate,moderate,"The property has appealing features like stunning views and a prime location, but its age and 'as is' condition may have contributed to a moderate selling time.","The property has appealing features like a great view and amenities, but the original kitchen and bath may deter some buyers, leading to a moderate selling time.","The property has appealing features like a great view and amenities, but the original kitchen and bath may deter some buyers, leading to a moderate selling time."
19957045,8,fast,moderate,fast,moderate,"The property features appealing attributes like a modern kitchen and desirable school district, which likely attracted buyers, resulting in a moderate selling time.","The property features desirable attributes like a modern kitchen, spacious layout, and is located in a good school district, which typically attracts buyers quickly.","The property features desirable attributes like a modern kitchen and updated plumbing, but lacks fast-selling keywords. This suggests a moderate selling time of 12 to 56 days."
20783150,39,moderate,moderate,moderate,moderate,"The property is located in a desirable area with unique features, which likely contributed to a moderate selling time of 12 to 56 days, appealing to buyers looking for charm and convenience.","The property is located in a desirable area with appealing features, but the age of the home and lack of fast-selling keywords suggest it may take longer to sell, resulting in a moderate selling time.","The property features desirable attributes like a luxurious primary suite and a private backyard, but lacks fast-selling keywords. This suggests a moderate selling time."
19950631,57,slow,slow,slow,slow,"The property is a large 6BD/4.5BA home in a desirable area, but its age and size may contribute to a longer selling time. It likely took more than 56 days to find the right buyer.","The property features several slow-selling keywords like 'ensuite' and 'cabinetry', indicating a more niche appeal. Additionally, its age and size may contribute to a longer time on the market.","The property features several slow-selling discriminative words like 'ensuite' and 'seamlessly', indicating a focus on luxury and design rather than immediate appeal, likely leading to a longer market time."
32144320,78,fast,moderate,slow,fast,"The property features modern updates and a desirable location, which typically attracts buyers. However, the age of the home and the lack of parking may have contributed to a moderate selling time.","The property is a 94-year-old condo/townhouse in New York, which typically takes longer to sell. Additionally, the description lacks fast-selling keywords, indicating a slower market response.","The property features a renovated kitchen, spacious bedrooms, and updated bathrooms, appealing to buyers. Its location in a tranquil neighborhood with easy access to amenities suggests high demand, leading to a fast sale."
87923413,139,slow,fast,fast,fast,"This luxury condo in a desirable area with high-end amenities likely attracted buyers quickly, resulting in a fast sale within 0 to 20 days.","This luxury condo in a desirable area with high-end features and amenities is likely to attract buyers quickly, especially given its prime location and modern upgrades.","This luxury condo in a desirable DTLA location features high-end amenities and a sought-after floor plan, which typically attracts buyers quickly, leading to a fast sale."
243991709,53,moderate,moderate,fast,fast,"The property is well-located and features modern amenities, which typically attract buyers. However, the selling time suggests it took longer than 12 days but less than 56 days to sell.","The property is located in a desirable area with modern features and amenities, which typically attract buyers quickly. The description emphasizes its prime location and contemporary design, suggesting a fast sale.","The property features modern amenities, a desirable location near shops and parks, and a solar system, which are attractive to buyers, likely leading to a quick sale."
3997534,56,moderate,slow,slow,moderate,"The property is a fixer-upper requiring rehab work, which typically leads to a longer time on the market. Additionally, its age and condition may deter quick sales, resulting in a slow selling process.","The property requires significant rehab work and is positioned as a fixer-upper, which typically leads to longer selling times. The lack of immediate appeal may deter quick buyers.","The property is a fixer-upper, which typically attracts buyers looking for investment opportunities. However, the need for rehab work may slow down the selling process, leading to a moderate time-on-market."
21309016,31,moderate,moderate,fast,fast,"The property features appealing attributes and is located near a developing area, which likely attracted interest. However, the age and size may have contributed to a moderate selling time.","The property features a desirable Spanish-style design, a detached studio, and is located near a major development project, which typically attracts buyers quickly.","The property features desirable attributes like a detached studio, modern kitchen, and is located near a major development, which likely attracted buyers quickly, resulting in a fast sale."
4151179,55,moderate,moderate,moderate,fast,"The property is well-maintained with good curb appeal and a desirable location, but being an AS-IS estate sale may have contributed to a moderate selling time, likely between 37 to 77 days.","The property has good curb appeal and is well-maintained, but it requires minor updates and is an AS-IS sale, which may slow down buyer interest, leading to a moderate selling time.","The property features strong curb appeal, a desirable corner location, and is well-maintained, which typically attracts buyers quickly. The mention of minor updates suggests it’s move-in ready, enhancing its appeal."
4080693,29,fast,fast,fast,fast,"The property is in a desirable school district and features modern updates, which likely attracted buyers quickly. Its appealing features and location suggest a fast sale.","This property features desirable attributes like a renovated kitchen, spacious layout, and a great location in a sought-after school district, which typically leads to a quick sale.","This property features desirable attributes like a renovated kitchen, hardwood floors, and a spacious backyard, appealing to buyers. Its location in a sought-after school district further enhances its marketability."
3738227,66,moderate,fast,fast,fast,"The property is highly desirable due to its extensive renovations, prime location in Lincoln Park, and ample outdoor space, likely leading to a quick sale within 0 to 37 days.","This property features extensive renovations, high-end finishes, and desirable amenities in a prime location, which typically attracts buyers quickly, leading to a fast sale.","This property features extensive renovations, high-end finishes, and desirable amenities in a sought-after location, which typically leads to a quick sale. The description emphasizes luxury and convenience."
79735113,171,moderate,fast,fast,fast,"The property is in a prime location with numerous amenities and updates, which likely attracted buyers quickly, resulting in a fast sale within 0 to 97 days.","The property is in a prime location with luxury amenities and modern updates, which are attractive to buyers. The presence of nearby public transport and Trader Joe's adds to its appeal, likely leading to a quick sale.","The property is in a prime location with luxury amenities and modern updates, appealing to buyers. Proximity to public transport and Trader Joe's enhances its desirability, likely leading to a quick sale."
343069597,91,fast,moderate,moderate,moderate,"The property has a lot of appealing features, but its age and the need for renovation may have contributed to a moderate selling time, likely taking between 97 to 212 days.","The property has appealing features like a spacious layout and pet-friendly community, but the age and need for renovation may slow its sale, placing it in the moderate category.","The property has appealing features like a spacious layout and pet-friendly community, but its age and need for renovation may slow down the sale, leading to a moderate selling time."
20015264,30,moderate,moderate,moderate,fast,"The property features a desirable mid-century design and ample amenities, which likely attracted buyers. However, the age of the home and market conditions suggest a moderate selling time.","The property features appealing design elements and a desirable location, but lacks fast-selling keywords. It likely sold in a moderate timeframe of 12 to 56 days.","The property features desirable elements like a mid-century design, a pool, and a well-appointed kitchen, which are attractive to buyers. Its location in Sherman Oaks adds to its appeal, likely leading to a quick sale."
3808969,30,fast,moderate,moderate,fast,"The property is well-located and offers desirable features like a finished basement and spacious layout, which typically attract buyers. However, its age and size may lead to a moderate selling time.","The property has appealing features like a finished basement and proximity to public transport, but its age and lack of trendy keywords suggest a moderate selling time.","The property features a desirable layout, ample living space, and is located near public transportation, which are attractive to buyers. The vibrant Austin area also enhances its appeal, likely leading to a quick sale."
320256107,289,slow,fast,fast,fast,"The property is located in a prime area of Sheepshead Bay, which typically attracts buyers quickly. The combination of 3 bedrooms and a reasonable HOA fee likely contributed to a fast sale.","The property is located in a prime area of Sheepshead Bay, features 3 bedrooms, and has appealing amenities like a balcony and proximity to transportation, which typically attract buyers quickly.","The property is located in a prime area of Sheepshead Bay, has desirable features like 3 bedrooms and a balcony, and is near transportation and amenities, indicating strong buyer interest."
20450657,61,slow,slow,moderate,moderate,"The property is a development lot with a partially gutted home, which typically takes longer to sell due to the need for significant renovations and the specific buyer market it targets.","The property has development potential and is located in a desirable area, which typically attracts interest. However, the age and condition may lead to a moderate selling time.","The property has development potential and is located in a desirable area, but its age and the need for renovation may lead to a moderate selling time."
80840617,41,moderate,fast,fast,fast,"The property is located in a desirable area with vibrant amenities and features modern updates in a vintage building, likely attracting buyers quickly. Its appeal suggests a fast sale.","The property is located in a desirable area with vibrant dining and nightlife, features modern updates in a vintage building, and has appealing attributes like a private deck and spacious layout, indicating a fast sale.","The property features desirable attributes like a vintage building with modern updates, a prime location near entertainment, and a private deck, which are appealing to buyers, suggesting a quick sale."
4146895,46,moderate,moderate,fast,fast,"The property is well-updated and located in a desirable area, which typically attracts buyers. However, the age of the home and lack of parking may have contributed to a moderate selling time.","The property features a fully updated 5-bedroom layout in a prime location, which typically attracts buyers quickly. The description emphasizes move-in readiness, suggesting a fast sale.","The property features a fully updated 5-bedroom layout in a prime location, appealing to families. The description emphasizes move-in readiness, which typically attracts buyers quickly."
60261198,59,moderate,fast,fast,fast,"The property is located in a desirable area near the beach and has modern updates, which likely attracted buyers quickly. Its appealing features and investor-friendly status suggest a fast sale.","The property features modern updates, a desirable location near the beach, and pet-friendly amenities, which are attractive to buyers. The description emphasizes its unique qualities, likely leading to a quick sale.","The property features modern updates, a desirable location near the beach, and pet-friendly amenities, which are attractive to buyers. The vibrant description suggests high demand, likely leading to a fast sale."
32305411,152,moderate,moderate,moderate,moderate,"The property has desirable features like private parking and a yard, but the size and location in New York may lead to a moderate selling time, likely between 97 to 212 days.","The property has appealing features like private parking and a yard, but lacks fast-selling keywords. This suggests a moderate selling time, likely between 97 to 212 days.","The property has desirable features like private parking and a yard, but lacks fast-selling keywords. Its location in New York may attract buyers, leading to a moderate selling time."
346785046,91,slow,moderate,moderate,fast,"The property is well-located near the University of Chicago and has appealing features, but its age and lack of parking may have contributed to a moderate selling time.","The property is well-located near the University of Chicago and features desirable attributes like hardwood floors and a fireplace, but lacks modern amenities that could attract faster sales.","The property is located near the University of Chicago, has desirable features like hardwood floors and a fireplace, and is in a vibrant neighborhood, which typically attracts buyers quickly."
19924758,6,fast,moderate,fast,fast,"The property, with its unique features and artistic renovations, likely attracted interest but may have taken longer to sell due to its higher price point and niche appeal, resulting in a moderate selling time.","The property features a highly sought-after location, modern renovations, and a guesthouse, which are attractive to buyers. The artistic details and open floor plan suggest a quick sale.","The property features a guesthouse, modern renovations, and artistic details, appealing to buyers. Its location in a sought-after neighborhood likely contributed to a quick sale."
19929116,61,slow,moderate,moderate,fast,"The property is well-updated and located in a desirable neighborhood, which typically attracts buyers. However, the age of the home and market conditions suggest a moderate selling time.","The property features desirable updates and amenities, but the presence of slow-selling discriminative words like 'cabinetry' suggests it may not have sold as quickly as others.","The property features desirable attributes like a renovated kitchen, luxury appointments, and a private backyard with a pool, appealing to buyers in a sought-after neighborhood, likely leading to a quick sale."
65556726,0,fast,moderate,fast,fast,"The property is well-located and features desirable amenities, but its age and size may have contributed to a moderate selling time, likely taking between 37 to 74 days to sell.","The property features desirable amenities like granite countertops, hardwood floors, and off-street parking, which are attractive to buyers. Its location in Rogers Park adds to its appeal, likely leading to a quick sale.","The property features modern amenities, a desirable location in Rogers Park, and highlights like hardwood floors and granite countertops, which are appealing to buyers, suggesting a quick sale."
30689320,119,moderate,fast,fast,fast,"The property is located in a sought-after area with modern amenities and a private parking spot, which typically attracts buyers quickly. Its appealing features likely contributed to a fast sale.","The property features modern renovations, a private parking spot, and is located in a sought-after area, which typically attracts buyers quickly. Its amenities and location suggest a fast sale.","The property features modern renovations, a private parking spot, and is located in a sought-after area, which typically attracts buyers quickly, leading to a fast sale."
20545956,38,moderate,slow,slow,slow,"The property is likely to have sold slowly due to its age and specific architectural style, which may appeal to a niche market, leading to a longer time on the market.","The description includes terms like 'seamlessly' and 'cabinetry', which are associated with slow-selling properties. Additionally, the age of the home and its specific features may not appeal to a broad audience.","The description includes several slow-selling discriminative words like 'seamlessly' and 'cabinetry', indicating a focus on luxury and design rather than immediate appeal, suggesting a longer time on market."
20752299,117,slow,moderate,moderate,fast,"The property is a multi-unit home in a desirable location with modern amenities, which typically attracts buyers. However, its age and specific zoning may have contributed to a moderate selling time.","The property has appealing features like modern kitchens and a prime location, but its age and lack of parking may have contributed to a moderate selling time.","The property features modern amenities, a desirable location, and investment potential, which are appealing to buyers. Its prime hillside setting and proximity to amenities suggest a quick sale."
20774709,90,slow,moderate,fast,moderate,"The property is located in a desirable area with good schools and amenities, which typically attracts buyers. However, the age of the property and its size may lead to a moderate selling time.","The property is located in a desirable area with good schools, features modern amenities, and has appealing descriptions like 'bright and airy' and 'cozy living room', indicating strong buyer interest.","The property is a desirable townhome in a good school district with appealing features like a fireplace and community amenities. However, its age and location may lead to a moderate selling time."
20149172,10,fast,fast,fast,fast,"The property is described as 'new on the market' and emphasizes that it 'will not last long', indicating high demand and likely a quick sale within 0 to 12 days.","The property features numerous recent upgrades and a desirable location in West North Hills, which are appealing to buyers. The urgency in the description suggests it will sell quickly.","The property features numerous recent upgrades and is located in a desirable area, which typically attracts buyers quickly. The urgency in the description suggests it will sell fast."
30782057,42,fast,moderate,moderate,moderate,"The property has a lot of potential and is located in a desirable area, but its age and the need for updates may lead to a moderate selling time of 83 to 171 days.","The property has potential and is located in a desirable area, but its age and the need for updates may lead to a moderate selling time, likely between 83 to 171 days.","The property has potential and is located near amenities, but its age and the need for updates may slow down the sale. The description suggests a family-oriented appeal, which can take time."
20543661,25,moderate,moderate,fast,fast,"The property is well-updated and located in a desirable area, but its age and size may have contributed to a moderate selling time, likely taking between 20 to 75 days to sell.","The property features desirable attributes like ocean views, modern updates, and a prime location in Palisades, which are appealing to buyers, likely leading to a quick sale.","The property features desirable attributes like ocean views, modern updates, and a prime location near amenities, which typically attract buyers quickly, leading to a fast sale."
20630488,21,moderate,moderate,moderate,fast,"The property is in a desirable location with investment potential, which typically attracts buyers. However, the age and lack of parking may have contributed to a moderate selling time.","The property has appealing features like an ADU and is in a desirable location, which typically attracts buyers. However, the age of the home and lack of parking may slow down the sale.","The property features an ADU, which adds rental potential and versatility, appealing to investors and first-time buyers. Its prime location in Boyle Heights likely contributed to a quick sale."
20179487,23,moderate,moderate,fast,fast,"The property is well-updated and located in a desirable area, which typically attracts buyers. However, the age of the building and size may lead to a moderate selling time.","The property features modern updates, a desirable location, and amenities that appeal to buyers, suggesting a quick sale. The description emphasizes its attractive features, likely leading to fast interest.","The property features modern updates, a desirable location, and amenities that appeal to buyers, suggesting a quick sale. The description emphasizes convenience and community, which are attractive."
2054679692,130,moderate,fast,fast,fast,"The property features modern construction and high-end finishes, which are highly desirable in the market. Its prime location and appealing design likely contributed to a quick sale.","The property features modern construction, high-end finishes, and a desirable location near amenities, which typically attract buyers quickly, leading to a fast sale.","The property features modern construction, high-end finishes, and is located in a desirable area with convenient access to amenities, which typically attracts buyers quickly."
3872777,37,fast,fast,fast,fast,"The property is in a prime location with high walkability and transit scores, appealing features, and recent updates, likely attracting buyers quickly, resulting in a fast sale.","The property features modern updates, a desirable location with high walk and transit scores, and appealing amenities, which typically attract buyers quickly, leading to a fast sale.","The property features modern updates, a desirable location with high walk and transit scores, and amenities that appeal to buyers, suggesting a quick sale."
3697558,67,moderate,moderate,fast,fast,"The property has a lot of appealing features and is located in a desirable area, which typically leads to a moderate selling time. It likely attracted interest but may have taken longer due to its age and size.","The property features an open floor plan, modern amenities, and is located in a desirable area with many local attractions. These factors typically lead to a quick sale, likely under 37 days.","The property features an open floor plan, modern amenities, and is located in a desirable area with good access to public transport and local amenities, which typically attracts buyers quickly."
20949319,36,moderate,fast,fast,fast,"The property is described as 'turnkey' with numerous upgrades and a desirable location near major attractions, suggesting high demand. The urgency in the description indicates it likely sold quickly.","The property features a spacious, turnkey design with modern upgrades and a desirable location near major attractions, which typically attracts buyers quickly. The urgency in the description suggests a fast sale.","The property features numerous upgrades, a desirable location near amenities, and highlights like a spacious backyard and ADU potential, which are appealing to buyers, suggesting a quick sale."
20105691,22,moderate,moderate,moderate,fast,"The property is well-maintained and features many desirable amenities, which likely attracted buyers. However, its age and specific location may have contributed to a moderate selling time.","The property has many appealing features and is in a desirable area, but its age and specific attributes may have contributed to a moderate selling time.","The property features desirable attributes like a turn-key condition, custom landscaping, and energy-efficient solar power, appealing to buyers and likely leading to a quick sale."
51577139,30,moderate,fast,fast,fast,"The property is likely to have sold quickly due to its appealing features, desirable location near schools, and spacious layout, which attract buyers in a competitive market.","The property features desirable attributes like a spacious layout, modern amenities, and a great location near schools and grocery stores, which typically attract buyers quickly.","The property features desirable attributes like a spacious layout, modern amenities, and proximity to schools, which are appealing to buyers. The description emphasizes urgency, suggesting a quick sale."
20381779,0,fast,moderate,moderate,moderate,"The property is in a desirable area, which typically attracts buyers, but its age and need for renovation may have contributed to a moderate selling time.","The description highlights a desirable neighborhood, which can attract buyers, but lacks specific features that typically lead to fast sales. Thus, it likely sold in a moderate timeframe.","The property is located in a sought-after neighborhood, which typically attracts buyers, but lacks fast-selling keywords. This suggests a moderate selling time of 12 to 56 days."
4124449,49,moderate,moderate,fast,fast,"The property is well-located with appealing features, but its age and size may have contributed to a moderate selling time, likely taking between 37 to 77 days to sell.","The property features desirable amenities like a large basement suite, modern kitchen, and proximity to schools and parks, which are appealing to buyers, likely leading to a quick sale.","This property features desirable attributes like a large living space, multiple bedrooms, and proximity to public transport and schools, which typically attract buyers quickly."
20782766,81,slow,moderate,slow,slow,"The property, with its luxurious features and prime location, likely attracted interest but took longer than 12 days to sell, indicating a moderate selling period.","The property features high-end finishes and specific luxury elements like Thermador appliances and Calacatta marble, which typically appeal to a niche market, leading to a longer selling time.","The property features high-end finishes and appliances like Thermador and Calacatta marble, which are often associated with slow sales due to niche appeal and higher price points."
19871027,4,fast,moderate,moderate,fast,"The property is located in a desirable area with good amenities and features, which likely contributed to a moderate selling time of 12 to 56 days.","The property features appealing attributes like a modern kitchen and a desirable location, but the age of the home and lack of fast-selling keywords suggest a moderate selling time.","The property features a desirable location, modern amenities, and an open floor plan, appealing to buyers. Its proximity to award-winning schools and entertainment likely contributed to a quick sale."
20580413,45,moderate,moderate,slow,slow,"The property is a fixer-upper in a desirable area with potential for rental income, which typically attracts buyers. However, the need for renovations and cash offers may have extended the selling time.","The property is sold as-is and requires significant renovations (TLC), which typically deters buyers. Additionally, the mention of cash offers only suggests a limited buyer pool, contributing to a longer selling time.","The property is sold as-is and requires significant renovations (TLC), which may deter buyers. Additionally, it is cash offers only, limiting the buyer pool, leading to a longer selling time."
2055826681,121,moderate,moderate,fast,fast,"The property is in a desirable area with ample space and amenities, but the size and type may lead to a longer selling period, resulting in a moderate time-on-market.","The property is a large two-family home in a desirable area close to shopping and transportation, which are attractive features that typically lead to a fast sale.","The property is a large two-family home in a desirable area close to shopping and transportation, which typically attracts buyers quickly, indicating a fast sale."
2054025271,88,slow,fast,fast,fast,"The property is highly desirable due to its location, size, and modern features, which likely contributed to a quick sale within 0 to 37 days.","This property features desirable attributes like a rooftop deck with skyline views, a prime location near amenities, and a move-in ready condition, which typically leads to a quick sale.","This property features desirable attributes like a spacious layout, modern amenities, and a prime location near conveniences, which typically lead to a quick sale."
3993023,78,slow,fast,fast,fast,"The property features extensive renovations and a desirable layout, which likely attracted buyers quickly. The combination of 4 bedrooms and modern amenities suggests a fast sale.","The property features extensive renovations, a desirable layout, and is located in Chicago, which typically attracts buyers quickly. The description emphasizes modern updates and spaciousness, appealing to many buyers.","The property features a complete remodel, modern amenities, and a desirable layout, which are appealing to buyers. The use of positive language and features suggests a quick sale."
32122633,119,moderate,moderate,moderate,fast,"The property is well-located and has desirable features, but its age and size may lead to a moderate selling time, likely taking between 97 to 212 days to sell.","The property is well-located and has desirable features like two 3-bedroom units, but its age and lack of modern keywords suggest a moderate selling time.","The property is a two-family home in a desirable location with convenient access to public transport and amenities, which typically attracts buyers quickly, leading to a fast sale."
20751798,0,fast,moderate,fast,fast,"The property is located in a trendy neighborhood with recent upgrades, which typically attracts buyers. However, its age and potential renovation needs may have contributed to a moderate selling time.","The property is located in a trendy neighborhood with recent upgrades and potential for an accessory dwelling unit, which are attractive features that typically lead to a quick sale.","The property features desirable attributes like a central location, recent upgrades, and potential for an ADU, appealing to buyers seeking convenience and modern living, likely leading to a quick sale."
20548085,32,moderate,moderate,moderate,moderate,"The property has a desirable layout and features, but the age of the building and the competitive market in Los Angeles may lead to a moderate selling time, likely between 20 to 75 days.","The property has desirable features and is located in Los Angeles, but the age of the building and the specific community amenities may lead to a moderate selling time.","The property has desirable features like a spacious layout and community amenities, but the age of the building and the specific location may lead to a moderate selling time."
3682974,115,slow,moderate,slow,slow,"The property is a handyman special, which may attract buyers looking for renovation projects. This could lead to a moderate selling time as it may not appeal to all buyers.","The property is described as a handyman special, indicating it may require significant repairs. Additionally, its age and location may deter some buyers, leading to a longer selling time.","The property is described as an 'AS-IS HANDYMAN SPECIAL', indicating it requires significant work, which typically leads to a slower sale. Additionally, the age of the home (103 years) may deter some buyers."
119918186,246,slow,moderate,fast,fast,"The property is located in a desirable area with unique features, but the age and size may lead to a moderate selling time, likely taking between 97 to 212 days to sell.","The property features modern industrial charm, a prime location in Greenwich Village, and desirable amenities, which typically attract buyers quickly, suggesting a fast sale.","The property features modern renovations, a prime location in Greenwich Village, and desirable amenities like a doorman and pet-friendly policies, which typically attract buyers quickly."
20593519,21,moderate,moderate,fast,fast,"The property is well-remodeled and located in a desirable area, but its age and the option to sell units separately may have contributed to a moderate selling time.","The property is newly remodeled, located in a desirable area with modern amenities, and offers flexible selling options, which typically attract buyers quickly, indicating a fast sale.","The property features modern amenities, is located in a desirable area, and has potential for rental income, appealing to both buyers and investors, likely leading to a quick sale."
32310024,73,fast,moderate,fast,fast,"The property has numerous appealing features and upgrades, which typically attract buyers. However, its age and size may lead to a moderate selling time, likely between 97 to 212 days.","The property features numerous upgrades, a desirable location, and a modern layout, which are appealing to buyers. The description emphasizes charm and investment potential, indicating a likely quick sale.","The property features numerous upgrades, a desirable location, and a modern layout, which are appealing to buyers. Its potential for rental income also enhances its attractiveness, likely leading to a quick sale."
101286216,33,fast,fast,moderate,moderate,"The property is highly desirable due to its stunning lake views, modern amenities, and prime location in a vibrant area, likely leading to a quick sale within 0 to 37 days.","The property features many desirable amenities and a great location, but the presence of words like 'amenity' suggests it may not have the urgency of a fast sale, leading to a moderate selling time.","The property features desirable amenities and a stunning view, but includes terms like 'doorperson' and 'amenity' which are associated with slower sales. This suggests a moderate selling time."
340023640,83,slow,moderate,moderate,fast,"The property is in a desirable location with good amenities, but its age and size may have contributed to a moderate selling time, likely taking between 37 to 74 days to sell.","The property is well-located and has appealing features, but lacks fast-selling keywords. Its age and size may also contribute to a moderate selling time.","The property is in a desirable location with convenient access to amenities and transportation, which typically attracts buyers quickly. The bright, spacious layout also adds to its appeal."
30571726,267,slow,fast,fast,fast,"The property is a spacious, renovated brownstone in a highly desirable area, likely attracting buyers quickly. Its unique features and potential for income suggest a fast sale.","This property features a prime location, extensive renovations, and income potential, which are highly attractive to buyers. The detailed description and desirable attributes suggest a quick sale.","This property features desirable attributes like a renovated brownstone, passive income potential, and a prime location in Cobble Hill, which typically leads to a quick sale."
80858309,72,moderate,fast,slow,fast,"The property is in a prime location with desirable amenities and features, likely attracting buyers quickly. The combination of a rare corner unit and appealing views suggests a fast sale.","The property features several slow-selling discriminative words like 'doorperson' and 'amenity', indicating it may not attract buyers quickly. Additionally, the age of the building could deter some buyers.","The property features desirable amenities, a prime location, and modern updates, which are appealing to buyers. The presence of a balcony and views also enhances its attractiveness, likely leading to a quick sale."
20780069,44,moderate,slow,moderate,moderate,"The property has been on the market for nearly 30 years, indicating a slow-selling process. Its age and need for potential remodeling may also contribute to a longer time to sell.","The property has been on the market for the first time in nearly 30 years, indicating potential interest but also a need for updates. Its charm and location suggest a moderate selling time.","The property has been on the market for nearly 30 years, indicating potential buyer hesitation. However, its charm, location, and renovation potential suggest a moderate selling timeframe."
2081399706,33,moderate,moderate,fast,fast,"The property is well-located and features extensive renovations, which typically attract buyers. However, the age of the building and market conditions suggest a moderate selling time.","The property features desirable attributes like a prime location near the beach, modern renovations, and amenities such as a pool and parking, which typically attract buyers quickly.","The property features desirable attributes like a prime location near the beach, modern renovations, and amenities such as a pool and parking, which typically attract buyers quickly."
3584580,37,fast,fast,fast,fast,"The property is described as move-in ready with numerous appealing features and a great location near schools and amenities, likely attracting buyers quickly.","The property features desirable attributes like a move-in ready condition, updated kitchen, and proximity to schools and amenities, which typically attract buyers quickly.","The property is described as 'move-in ready' with updated features and a desirable location near schools and amenities, which typically attracts buyers quickly, indicating a fast sale."
347841756,43,moderate,fast,fast,fast,"The property was sold before it even hit the market, indicating a high demand and quick sale. This suggests a fast-selling scenario, likely due to its luxury features and prime location.","The property was sold before print, indicating high demand and quick sale. The luxury features and prime location in Chicago's Southbank likely contributed to its fast-selling status.","The property was sold before print, indicating high demand and quick sales. Its luxury features and prime location in a new development likely contributed to a fast sale."
20783938,76,slow,slow,slow,moderate,"The property was sold after being on the market for over 50 years, indicating a slow-selling process. Despite its appealing features, the long duration suggests challenges in attracting buyers.","The property has been on the market for over 50 years and features several slow-selling keywords like 'ensuite' and 'cabinetry', indicating it may take longer to sell.","The property has appealing features and is located in a desirable neighborhood, but the age of the home and lack of fast-selling keywords suggest a moderate selling time."
3649889,258,slow,fast,fast,fast,"The property is newly rehabbed with modern amenities in a desirable neighborhood, which likely attracted buyers quickly, resulting in a fast sale.","The property features modern updates and is located in a desirable neighborhood with amenities nearby, which typically attracts buyers quickly, leading to a fast sale.","The property features modern renovations and is located in a desirable neighborhood with amenities, appealing to buyers looking for move-in ready homes, likely leading to a quick sale."
4118607,41,moderate,moderate,fast,fast,"The property features desirable attributes like a finished basement and a landscaped yard, but its age and location may contribute to a moderate selling time, likely between 37 to 77 days.","The property features modern updates, a desirable layout, and is located in Chicago, which typically attracts buyers quickly. The meticulous maintenance and outdoor space enhance its appeal.","The property features modern updates, a finished basement, and a beautifully landscaped yard, appealing to buyers looking for comfort and sophistication, likely leading to a quick sale."
20751775,77,slow,fast,fast,fast,"The property features modern luxury living and commercial zoning, appealing to a wide range of buyers. Its extensive renovations and prime location likely contributed to a quick sale.","The property features modern luxury living, extensive renovations, and commercial zoning, which are highly desirable traits. The urgency in the description suggests it won't last long, indicating a fast sale.","The property features modern luxury, extensive renovations, and commercial zoning, appealing to a wide range of buyers. The urgency in the description suggests it will sell quickly."
20002830,12,fast,moderate,slow,moderate,"The property is a fixer-upper with potential, which typically attracts buyers looking for renovation projects. This can lead to a moderate selling time as it may take longer to find the right buyer.",The property is a fixer-upper with a focus on potential rather than immediate appeal. Phrases like 'sold as-is' and 'huge upside potential' suggest it may take longer to attract buyers.,"The property is a fixer-upper with potential for expansion, which may attract buyers looking for investment opportunities. However, the as-is condition and age may slow down the sale."
2058202802,50,moderate,fast,fast,fast,"The property received multiple offers, indicating high demand and likely a quick sale. The competitive nature suggests it sold within 0 to 37 days.","The property received multiple offers, indicating high demand. The description highlights desirable features like a corner lot, spacious layout, and modern amenities, suggesting a quick sale.","The property received multiple offers, indicating high demand and competitive interest. The appealing features and prime location suggest it sold quickly, likely within 0 to 37 days."
